DATE,TICKER,TYPE,PHASE,ENONCE,BORNE_BASSE,BORNE_HAUTE,BORNE_DEMENTI,SIGMA,DATE_DEPOUILLEMENT,VALEUR_CONSTATEE,VERDICT
2021-02-26,WLN.PA,CANAL,,"clôture entre 759,42 € et 807,21 € au 2021-03-31",759.4204000000001,807.2141,,,2021-03-31,738.187255859375,DEMENTIE
2021-02-26,WLN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 8,38 pt (σ̂), au 2021-03-31",-8.384545612390626,8.384545612390626,,8.3845,2021-03-31,-10.094863670607824,DEMENTIE
2021-03-31,ACA.PA,CANAL,,"clôture entre 8,45 € et 8,63 € au 2021-04-30",8.45,8.628,,,2021-04-30,8.182625770568848,DEMENTIE
2021-03-31,ACA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 12,44 pt (σ̂), au 2021-04-30",-12.44490803644211,12.44490803644211,,12.4449,2021-04-30,1.4258715498836727,CONFIRMEE
2021-03-31,AI.PA,CANAL,,"clôture entre 83,66 € et 93,90 € au 2021-04-30",83.664,93.902,,,2021-04-30,94.10186767578125,DEMENTIE
2021-03-31,AIR.PA,CANAL,,"clôture entre 93,06 € et 100,31 € au 2021-04-30",93.062,100.314,,,2021-04-30,91.68846130371094,DEMENTIE
2021-03-31,ALO.PA,CANAL,,"encadrement ferme avant le 2021-04-30 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",40.188,39.362,,,2021-04-30,44.303436279296875,INCONFIRMABLE
2021-03-31,ALO.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 8,08 pt (σ̂), au 2021-04-30",-8.0774481306113,8.0774481306113,,8.0774,2021-04-30,4.024285709037723,CONFIRMEE
2021-03-31,ATO.PA,CANAL,,"encadrement ferme avant le 2021-04-30 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",4740.204,4657.044,,,2021-04-30,4137.1279296875,INCONFIRMABLE
2021-03-31,ATO.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 8,54 pt (σ̂), au 2021-04-30",-8.54051981386111,8.54051981386111,,8.5405,2021-04-30,-17.725801151808263,DEMENTIE
2021-03-31,BN.PA,CANAL,,"clôture entre 47,60 € et 51,73 € au 2021-04-30",47.596000000000004,51.728,,,2021-04-30,47.9594612121582,CONFIRMEE
2021-03-31,BNP.PA,CANAL,,"clôture entre 38,01 € et 39,93 € au 2021-04-30",38.013999999999996,39.931999999999995,,,2021-04-30,36.653282165527344,DEMENTIE
2021-03-31,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 12,63 pt (σ̂), au 2021-04-30",-12.627476224181603,12.627476224181603,,12.6275,2021-04-30,0.06748260408031559,CONFIRMEE
2021-03-31,CA.PA,CANAL,,"encadrement ferme avant le 2021-04-30 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",10.98,10.908,,,2021-04-30,11.945271492004395,INCONFIRMABLE
2021-03-31,CAP.PA,CANAL,,"clôture entre 139,17 € et 140,05 € au 2021-04-30",139.174,140.048,,,2021-04-30,135.45704650878906,DEMENTIE
2021-03-31,CS.PA,CANAL,,"clôture entre 16,00 € et 17,04 € au 2021-04-30",15.998,17.044,,,2021-04-30,16.476282119750977,CONFIRMEE
2021-03-31,CS.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 9,71 pt (σ̂), au 2021-04-30",-9.7112069719734,9.7112069719734,,9.7112,2021-04-30,-0.04646820129845519,CONFIRMEE
2021-03-31,DG.PA,CANAL,,"clôture entre 73,62 € et 74,83 € au 2021-04-30",73.622,74.834,,,2021-04-30,75.64539337158203,DEMENTIE
2021-03-31,DSY.PA,CANAL,,"clôture entre 33,96 € et 34,54 € au 2021-04-30",33.958,34.536,,,2021-04-30,37.087745666503906,DEMENTIE
2021-03-31,EL.PA,CANAL,,"clôture entre 121,90 € et 134,20 € au 2021-04-30",121.9,134.19799999999998,,,2021-04-30,122.2607192993164,CONFIRMEE
2021-03-31,EN.PA,CANAL,,"clôture entre 25,54 € et 25,89 € au 2021-04-30",25.540000000000003,25.886000000000003,,,2021-04-30,26.141103744506836,DEMENTIE
2021-03-31,ENGI.PA,CANAL,,"encadrement ferme avant le 2021-04-30 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",7.666,7.4879999999999995,,,2021-04-30,8.022274017333984,INCONFIRMABLE
2021-03-31,GLE.PA,CANAL,,"encadrement ferme avant le 2021-04-30 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",19.688,19.43,,,2021-04-30,18.536163330078125,INCONFIRMABLE
2021-03-31,GLE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 15,58 pt (σ̂), au 2021-04-30",-15.579318875620192,15.579318875620192,,15.5793,2021-04-30,3.2291057223429176,CONFIRMEE
2021-03-31,HO.PA,CANAL,,"encadrement ferme avant le 2021-04-30 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",77.134,77.05199999999999,,,2021-04-30,75.22110748291016,INCONFIRMABLE
2021-03-31,KER.PA,CANAL,,"clôture entre 448,27 € et 524,28 € au 2021-04-30",448.268,524.284,,,2021-04-30,578.2359008789062,DEMENTIE
2021-03-31,LR.PA,CANAL,,"clôture entre 66,81 € et 70,60 € au 2021-04-30",66.81,70.604,,,2021-04-30,72.18692016601562,DEMENTIE
2021-03-31,MC.PA,CANAL,,"clôture entre 513,83 € et 537,14 € au 2021-04-30",513.826,537.138,,,2021-04-30,568.36962890625,DEMENTIE
2021-03-31,ML.PA,CANAL,,"clôture entre 26,93 € et 27,33 € au 2021-04-30",26.928,27.33,,,2021-04-30,24.095800399780273,DEMENTIE
2021-03-31,MT.AS,CANAL,,"clôture entre 20,94 € et 24,33 € au 2021-04-30",20.936,24.328000000000003,,,2021-04-30,22.158056259155273,CONFIRMEE
2021-03-31,MT.AS,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR39 au-dessus de +5,79 pt (0,5 σ̂), au 2021-04-30",5.785112079369119,,-5.785112079369119,11.5702,2021-04-30,-4.385892228390976,ZONE MORTE
2021-03-31,OR.PA,CANAL,,"clôture entre 278,09 € et 301,42 € au 2021-04-30",278.09,301.418,,,2021-04-30,315.0854187011719,DEMENTIE
2021-03-31,ORA.PA,CANAL,,"clôture entre 6,96 € et 7,48 € au 2021-04-30",6.9639999999999995,7.48,,,2021-04-30,7.193308353424072,CONFIRMEE
2021-03-31,PUB.PA,CANAL,,"clôture entre 43,06 € et 44,13 € au 2021-04-30",43.062,44.13,,,2021-04-30,42.08439636230469,DEMENTIE
2021-03-31,RI.PA,CANAL,,"clôture entre 133,56 € et 139,98 € au 2021-04-30",133.56199999999998,139.98399999999998,,,2021-04-30,140.2528076171875,DEMENTIE
2021-03-31,RMS.PA,CANAL,,"clôture entre 860,88 € et 1 069,29 € au 2021-04-30",860.88,1069.286,,,2021-04-30,995.2557373046875,CONFIRMEE
2021-03-31,RNO.PA,CANAL,,"clôture entre 33,42 € et 38,99 € au 2021-04-30",33.416000000000004,38.99,,,2021-04-30,28.379507064819336,DEMENTIE
2021-03-31,SAF.PA,CANAL,,"clôture entre 112,58 € et 121,38 € au 2021-04-30",112.58,121.376,,,2021-04-30,118.03692626953125,CONFIRMEE
2021-03-31,SAN.PA,CANAL,,"clôture entre 57,74 € et 65,36 € au 2021-04-30",57.736,65.36399999999999,,,2021-04-30,67.8254623413086,DEMENTIE
2021-03-31,SGO.PA,CANAL,,"clôture entre 40,27 € et 45,41 € au 2021-04-30",40.272000000000006,45.414,,,2021-04-30,44.39877700805664,CONFIRMEE
2021-03-31,STMPA.PA,CANAL,,"clôture entre 28,12 € et 29,19 € au 2021-04-30",28.124000000000002,29.188000000000002,,,2021-04-30,29.683347702026367,DEMENTIE
2021-03-31,SU.PA,CANAL,,"clôture entre 113,70 € et 116,72 € au 2021-04-30",113.69800000000001,116.718,,,2021-04-30,119.08772277832031,DEMENTIE
2021-03-31,TEP.PA,CANAL,,"clôture entre 232,63 € et 265,78 € au 2021-04-30",232.626,265.782,,,2021-04-30,269.3331298828125,DEMENTIE
2021-03-31,TEP.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR39 au-dessus de +2,66 pt (0,5 σ̂), au 2021-04-30",2.661759733749313,,-2.661759733749313,5.3235,2021-04-30,1.237430437023046,ZONE MORTE
2021-03-31,TTE.PA,CANAL,,"clôture entre 29,94 € et 31,89 € au 2021-04-30",29.944,31.889999999999997,,,2021-04-30,27.11282730102539,DEMENTIE
2021-03-31,VIE.PA,CANAL,,"clôture entre 17,14 € et 21,76 € au 2021-04-30",17.136,21.756,,,2021-04-30,20.069805145263672,CONFIRMEE
2021-03-31,VIV.PA,CANAL,,"encadrement ferme avant le 2021-04-30 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",10.122,8.883999999999999,,,2021-04-30,10.070499420166016,INCONFIRMABLE
2021-03-31,VIV.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 6,62 pt (σ̂), au 2021-04-30",-6.6237021270900485,6.6237021270900485,,6.6237,2021-04-30,0.7283718654778504,CONFIRMEE
2021-03-31,WLN.PA,CANAL,,"clôture entre 718,72 € et 796,14 € au 2021-04-30",718.722,796.144,,,2021-04-30,843.4801635742188,DEMENTIE
2021-03-31,WLN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 7,08 pt (σ̂), au 2021-04-30",-7.078625886084321,7.078625886084321,,7.0786,2021-04-30,11.420656120963436,DEMENTIE
2021-04-30,ACA.PA,CANAL,,"encadrement ferme avant le 2021-05-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",8.42,8.4002,,,2021-05-31,8.251479148864746,INCONFIRMABLE
2021-04-30,ACA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 10,54 pt (σ̂), au 2021-05-31",-10.539508130235827,10.539508130235827,,10.5395,2021-05-31,-3.5965982703163757,CONFIRMEE
2021-04-30,AI.PA,CANAL,,"encadrement ferme avant le 2021-05-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",99.3227,95.7642,,,2021-05-31,95.24668884277344,INCONFIRMABLE
2021-04-30,AIR.PA,CANAL,,"clôture entre 94,51 € et 96,38 € au 2021-05-31",94.5052,96.3771,,,2021-05-31,97.8536376953125,DEMENTIE
2021-04-30,ALO.PA,CANAL,,"clôture entre 39,57 € et 45,71 € au 2021-05-31",39.5711,45.7058,,,2021-05-31,44.83968734741211,CONFIRMEE
2021-04-30,ALO.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 7,98 pt (σ̂), au 2021-05-31",-7.981993256817072,7.981993256817072,,7.982,2021-05-31,-3.2276513682955477,CONFIRMEE
2021-04-30,ATO.PA,CANAL,,"clôture entre 3 456,13 € et 4 391,24 € au 2021-05-31",3456.1327,4391.2367,,,2021-05-31,4074.27392578125,CONFIRMEE
2021-04-30,ATO.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 7,85 pt (σ̂), au 2021-05-31",-7.850753094614372,7.850753094614372,,7.8508,2021-05-31,-5.957323130112346,CONFIRMEE
2021-04-30,BN.PA,CANAL,,"clôture entre 49,11 € et 53,31 € au 2021-05-31",49.1086,53.312799999999996,,,2021-05-31,49.306396484375,CONFIRMEE
2021-04-30,BNP.PA,CANAL,,"clôture entre 37,22 € et 37,86 € au 2021-05-31",37.2222,37.8575,,,2021-05-31,39.114112854003906,DEMENTIE
2021-04-30,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 10,90 pt (σ̂), au 2021-05-31",-10.903162287493103,10.903162287493103,,10.9032,2021-05-31,2.275750672347976,CONFIRMEE
2021-04-30,CA.PA,CANAL,,"clôture entre 11,25 € et 11,61 € au 2021-05-31",11.253,11.6131,,,2021-05-31,12.761211395263672,DEMENTIE
2021-04-30,CAP.PA,CANAL,,"clôture entre 144,92 € et 146,56 € au 2021-05-31",144.9189,146.56470000000002,,,2021-05-31,135.6792755126953,DEMENTIE
2021-04-30,CS.PA,CANAL,,"clôture entre 17,46 € et 17,71 € au 2021-05-31",17.4633,17.7148,,,2021-05-31,16.80935287475586,DEMENTIE
2021-04-30,CS.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 9,51 pt (σ̂), au 2021-05-31",-9.512331339238587,9.512331339238587,,9.5123,2021-05-31,-2.4165400444735363,CONFIRMEE
2021-04-30,DG.PA,CANAL,,"clôture entre 76,24 € et 76,48 € au 2021-05-31",76.24170000000001,76.4843,,,2021-05-31,76.90338897705078,DEMENTIE
2021-04-30,DSY.PA,CANAL,,"encadrement ferme avant le 2021-05-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",39.658899999999996,38.651199999999996,,,2021-05-31,36.29328536987305,INCONFIRMABLE
2021-04-30,EL.PA,CANAL,,"clôture entre 128,24 € et 138,46 € au 2021-05-31",128.24200000000002,138.46089999999998,,,2021-05-31,126.31293487548828,DEMENTIE
2021-04-30,EN.PA,CANAL,,"clôture entre 25,51 € et 26,20 € au 2021-05-31",25.5145,26.1975,,,2021-05-31,25.697620391845703,CONFIRMEE
2021-04-30,ENGI.PA,CANAL,,"encadrement ferme avant le 2021-05-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",8.2355,7.8196,,,2021-05-31,8.210673332214355,INCONFIRMABLE
2021-04-30,GLE.PA,CANAL,,"clôture entre 18,66 € et 20,45 € au 2021-05-31",18.656299999999998,20.4485,,,2021-05-31,20.96137046813965,DEMENTIE
2021-04-30,GLE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 14,10 pt (σ̂), au 2021-05-31",-14.098218222077799,14.098218222077799,,14.0982,2021-05-31,8.645595678140584,CONFIRMEE
2021-04-30,HO.PA,CANAL,,"clôture entre 78,19 € et 81,81 € au 2021-05-31",78.188,81.8129,,,2021-05-31,75.61150360107422,DEMENTIE
2021-04-30,KER.PA,CANAL,,"clôture entre 411,92 € et 594,90 € au 2021-05-31",411.9216,594.8966,,,2021-05-31,654.5341796875,DEMENTIE
2021-04-30,LR.PA,CANAL,,"clôture entre 65,54 € et 76,31 € au 2021-05-31",65.5408,76.3133,,,2021-05-31,77.57994079589844,DEMENTIE
2021-04-30,MC.PA,CANAL,,"clôture entre 513,40 € et 612,36 € au 2021-05-31",513.3965,612.3567,,,2021-05-31,591.7869873046875,CONFIRMEE
2021-04-30,ML.PA,CANAL,,"clôture entre 24,89 € et 28,35 € au 2021-05-31",24.892400000000002,28.348499999999998,,,2021-05-31,25.66006088256836,CONFIRMEE
2021-04-30,MT.AS,CANAL,,"clôture entre 21,49 € et 25,68 € au 2021-05-31",21.4937,25.6829,,,2021-05-31,24.57488441467285,CONFIRMEE
2021-04-30,MT.AS,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 11,04 pt (σ̂), au 2021-05-31",-11.040408124352851,11.040408124352851,,11.0404,2021-05-31,6.469164450773235,CONFIRMEE
2021-04-30,OR.PA,CANAL,,"clôture entre 255,06 € et 325,80 € au 2021-05-31",255.06059999999997,325.798,,,2021-05-31,339.66326904296875,DEMENTIE
2021-04-30,ORA.PA,CANAL,,"clôture entre 7,45 € et 7,52 € au 2021-05-31",7.4514,7.522,,,2021-05-31,7.235007286071777,DEMENTIE
2021-04-30,PUB.PA,CANAL,,"clôture entre 45,35 € et 46,84 € au 2021-05-31",45.34780000000001,46.8385,,,2021-05-31,43.36582946777344,DEMENTIE
2021-04-30,RI.PA,CANAL,,"clôture entre 134,83 € et 149,40 € au 2021-05-31",134.8272,149.3997,,,2021-05-31,148.01722717285156,CONFIRMEE
2021-04-30,RMS.PA,CANAL,,"clôture entre 844,93 € et 1 038,72 € au 2021-05-31",844.9337999999999,1038.7199,,,2021-05-31,1101.8262939453125,DEMENTIE
2021-04-30,RNO.PA,CANAL,,"clôture entre 29,19 € et 40,59 € au 2021-05-31",29.1946,40.586,,,2021-05-31,28.64192771911621,DEMENTIE
2021-04-30,SAF.PA,CANAL,,"clôture entre 115,47 € et 117,46 € au 2021-05-31",115.4749,117.4632,,,2021-05-31,116.71129608154297,CONFIRMEE
2021-04-30,SAN.PA,CANAL,,"encadrement ferme avant le 2021-05-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",71.467,69.1922,,,2021-05-31,70.19269561767578,INCONFIRMABLE
2021-04-30,SGO.PA,CANAL,,"clôture entre 47,67 € et 48,56 € au 2021-05-31",47.6699,48.5628,,,2021-05-31,46.36077880859375,DEMENTIE
2021-04-30,STMPA.PA,CANAL,,"clôture entre 30,10 € et 31,10 € au 2021-05-31",30.102,31.1001,,,2021-05-31,29.20704460144043,DEMENTIE
2021-04-30,SU.PA,CANAL,,"clôture entre 114,85 € et 129,47 € au 2021-05-31",114.8505,129.4669,,,2021-05-31,118.12247467041016,CONFIRMEE
2021-04-30,TEP.PA,CANAL,,"clôture entre 286,66 € et 292,89 € au 2021-05-31",286.6589,292.8914,,,2021-05-31,263.8810729980469,DEMENTIE
2021-04-30,TEP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 5,26 pt (σ̂), au 2021-05-31",-5.259405927012288,5.259405927012288,,5.2594,2021-05-31,-6.462336579654993,DEMENTIE
2021-04-30,TTE.PA,CANAL,,"clôture entre 27,77 € et 32,74 € au 2021-05-31",27.7683,32.7405,,,2021-05-31,27.907991409301758,CONFIRMEE
2021-04-30,VIE.PA,CANAL,,"clôture entre 17,48 € et 21,15 € au 2021-05-31",17.475800000000003,21.1513,,,2021-05-31,20.003480911254883,CONFIRMEE
2021-04-30,VIV.PA,CANAL,,"encadrement ferme avant le 2021-05-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",10.3453,9.7984,,,2021-05-31,10.320526123046875,INCONFIRMABLE
2021-04-30,VIV.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 7,18 pt (σ̂), au 2021-05-31",-7.177060624826211,7.177060624826211,,7.1771,2021-05-31,-1.9552928154572102,CONFIRMEE
2021-04-30,WLN.PA,CANAL,,"clôture entre 697,82 € et 870,16 € au 2021-05-31",697.819,870.1601,,,2021-05-31,808.86474609375,CONFIRMEE
2021-04-30,WLN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 7,55 pt (σ̂), au 2021-05-31",-7.548255151546565,7.548255151546565,,7.5483,2021-05-31,-8.541936948044505,DEMENTIE
2021-05-31,ACA.PA,CANAL,,"clôture entre 8,60 € et 8,99 € au 2021-06-30",8.6032,8.991800000000001,,,2021-06-30,7.9890971183776855,DEMENTIE
2021-05-31,ACA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 10,53 pt (σ̂), au 2021-06-30",-10.52577644355323,10.52577644355323,,10.5258,2021-06-30,-4.266057600039474,CONFIRMEE
2021-05-31,AI.PA,CANAL,,"clôture entre 98,37 € et 98,39 € au 2021-06-30",98.36919999999999,98.3918,,,2021-06-30,101.12256622314453,DEMENTIE
2021-05-31,AIR.PA,CANAL,,"clôture entre 90,08 € et 102,52 € au 2021-06-30",90.083,102.524,,,2021-06-30,99.48665618896484,CONFIRMEE
2021-05-31,ALO.PA,CANAL,,"clôture entre 43,19 € et 45,05 € au 2021-06-30",43.191,45.0456,,,2021-06-30,41.524723052978516,DEMENTIE
2021-05-31,ALO.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 7,99 pt (σ̂), au 2021-06-30",-7.987060574155994,7.987060574155994,,7.9871,2021-06-30,-8.479164103820303,DEMENTIE
2021-05-31,ATO.PA,CANAL,,"clôture entre 2 949,03 € et 3 662,27 € au 2021-06-30",2949.034,3662.2652000000003,,,2021-06-30,3811.273681640625,DEMENTIE
2021-05-31,ATO.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 8,89 pt (σ̂), au 2021-06-30",-8.89149548972919,8.89149548972919,,8.8915,2021-06-30,-7.541383347835606,CONFIRMEE
2021-05-31,BN.PA,CANAL,,"clôture entre 49,37 € et 52,32 € au 2021-06-30",49.3662,52.321799999999996,,,2021-06-30,50.211326599121094,CONFIRMEE
2021-05-31,BNP.PA,CANAL,,"clôture entre 39,82 € et 41,61 € au 2021-06-30",39.8204,41.6134,,,2021-06-30,37.027095794677734,DEMENTIE
2021-05-31,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 10,89 pt (σ̂), au 2021-06-30",-10.89316618236696,10.89316618236696,,10.8932,2021-06-30,-6.421953115544565,CONFIRMEE
2021-05-31,CA.PA,CANAL,,"clôture entre 11,54 € et 12,82 € au 2021-06-30",11.536,12.8178,,,2021-06-30,12.658175468444824,CONFIRMEE
2021-05-31,CAP.PA,CANAL,,"clôture entre 143,72 € et 152,96 € au 2021-06-30",143.72359999999998,152.9554,,,2021-06-30,145.8535919189453,CONFIRMEE
2021-05-31,CS.PA,CANAL,,"clôture entre 17,53 € et 18,42 € au 2021-06-30",17.5322,18.4222,,,2021-06-30,15.919751167297363,DEMENTIE
2021-05-31,CS.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 9,48 pt (σ̂), au 2021-06-30",-9.481235673111813,9.481235673111813,,9.4812,2021-06-30,-6.3785413987988315,CONFIRMEE
2021-05-31,DG.PA,CANAL,,"clôture entre 80,15 € et 82,66 € au 2021-06-30",80.1494,82.6576,,,2021-06-30,74.47843170166016,DEMENTIE
2021-05-31,DSY.PA,CANAL,,"clôture entre 36,05 € et 39,25 € au 2021-06-30",36.0544,39.2484,,,2021-06-30,39.426170349121094,DEMENTIE
2021-05-31,EL.PA,CANAL,,"clôture entre 127,14 € et 128,11 € au 2021-06-30",127.13579999999999,128.10760000000002,,,2021-06-30,138.5631866455078,DEMENTIE
2021-05-31,EN.PA,CANAL,,"clôture entre 25,76 € et 27,82 € au 2021-06-30",25.759600000000002,27.820800000000002,,,2021-06-30,24.011646270751953,DEMENTIE
2021-05-31,ENGI.PA,CANAL,,"clôture entre 8,17 € et 8,48 € au 2021-06-30",8.168800000000001,8.4832,,,2021-06-30,7.807910919189453,DEMENTIE
2021-05-31,GLE.PA,CANAL,,"clôture entre 20,43 € et 22,72 € au 2021-06-30",20.4266,22.717599999999997,,,2021-06-30,19.885501861572266,DEMENTIE
2021-05-31,GLE.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR39 au-dessus de +6,78 pt (0,5 σ̂), au 2021-06-30",6.777276065197068,,-6.777276065197068,13.5546,2021-06-30,-6.218864776605349,ZONE MORTE
2021-05-31,HO.PA,CANAL,,"clôture entre 76,62 € et 85,67 € au 2021-06-30",76.62259999999999,85.6734,,,2021-06-30,77.57707977294922,CONFIRMEE
2021-05-31,KER.PA,CANAL,,"encadrement ferme avant le 2021-06-30 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",710.2832000000001,686.544,,,2021-06-30,644.6500854492188,INCONFIRMABLE
2021-05-31,LR.PA,CANAL,,"clôture entre 65,73 € et 80,42 € au 2021-06-30",65.7294,80.419,,,2021-06-30,80.85924530029297,DEMENTIE
2021-05-31,MC.PA,CANAL,,"clôture entre 601,36 € et 642,38 € au 2021-06-30",601.3634,642.385,,,2021-06-30,600.2280883789062,DEMENTIE
2021-05-31,ML.PA,CANAL,,"clôture entre 25,37 € et 25,37 € au 2021-06-30",25.365599999999997,25.3734,,,2021-06-30,27.43464469909668,DEMENTIE
2021-05-31,MT.AS,CANAL,,"clôture entre 25,08 € et 28,20 € au 2021-06-30",25.0802,28.1958,,,2021-06-30,23.841495513916016,DEMENTIE
2021-05-31,MT.AS,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 11,31 pt (σ̂), au 2021-06-30",-11.309805530731458,11.309805530731458,,11.3098,2021-06-30,-4.070542007696021,CONFIRMEE
2021-05-31,OR.PA,CANAL,,"clôture entre 344,09 € et 356,10 € au 2021-06-30",344.0866,356.102,,,2021-06-30,346.58013916015625,CONFIRMEE
2021-05-31,ORA.PA,CANAL,,"clôture entre 7,44 € et 7,49 € au 2021-06-30",7.4434000000000005,7.492,,,2021-06-30,7.01828145980835,DEMENTIE
2021-05-31,PUB.PA,CANAL,,"clôture entre 45,67 € et 49,23 € au 2021-06-30",45.673,49.227000000000004,,,2021-06-30,43.69414138793945,DEMENTIE
2021-05-31,RI.PA,CANAL,,"clôture entre 149,41 € et 153,13 € au 2021-06-30",149.406,153.1288,,,2021-06-30,153.8097686767578,DEMENTIE
2021-05-31,RMS.PA,CANAL,,"clôture entre 1 095,43 € et 1 153,67 € au 2021-06-30",1095.4306,1153.6688,,,2021-06-30,1174.484619140625,DEMENTIE
2021-05-31,RNO.PA,CANAL,,"clôture entre 26,17 € et 26,98 € au 2021-06-30",26.165200000000002,26.979599999999998,,,2021-06-30,28.853553771972656,DEMENTIE
