DATE,TICKER,TYPE,PHASE,ENONCE,BORNE_BASSE,BORNE_HAUTE,DATE_DEPOUILLEMENT,VALEUR_CONSTATEE,VERDICT
2024-02-29,SU.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR12 positif ou nul, au 2024-03-28",0.0,,2024-03-28,-2.928204541559132,DEMENTIE
2024-02-29,AI.PA,CANAL,,"clôture entre 135,32 € et 152,18 € au 2024-03-28",135.318,152.18,2024-03-28,150.62535095214844,CONFIRMEE
2024-02-29,AI.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR12 positif ou nul, au 2024-03-28",0.0,,2024-03-28,-0.2276446639828622,DEMENTIE
2024-02-29,DG.PA,CANAL,,"clôture entre 105,93 € et 115,10 € au 2024-03-28",105.926,115.10400000000001,2024-03-28,106.35762786865234,CONFIRMEE
2024-02-29,DG.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-03-28",-5.0,5.0,2024-03-28,-2.552641428260949,CONFIRMEE
2024-02-29,CAP.PA,CANAL,,"clôture entre 193,68 € et 222,66 € au 2024-03-28",193.678,222.66400000000002,2024-03-28,198.7291717529297,CONFIRMEE
2024-02-29,CAP.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR12 positif ou nul, au 2024-03-28",0.0,,2024-03-28,-7.930131059263235,DEMENTIE
2024-02-29,RI.PA,CANAL,,"clôture entre 115,82 € et 141,03 € au 2024-03-28",115.816,141.032,2024-03-28,131.3685760498047,CONFIRMEE
2024-02-29,RI.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-03-28",-5.0,5.0,2024-03-28,-5.833087150477945,DEMENTIE
2024-02-29,ORA.PA,CANAL,,"clôture entre 9,21 € et 9,94 € au 2024-03-28",9.206,9.94,2024-03-28,9.361259460449219,CONFIRMEE
2024-02-29,ORA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-03-28",-5.0,5.0,2024-03-28,-0.1978388126884223,CONFIRMEE
2024-03-28,AIR.PA,CANAL,,"clôture entre 148,38 € et 171,07 € au 2024-04-30",148.3781,171.0735,2024-04-30,148.53482055664062,CONFIRMEE
2024-03-28,AIR.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR12 positif ou nul, au 2024-04-30",0.0,,2024-04-30,-5.828943973289391,DEMENTIE
2024-03-28,MC.PA,CANAL,,"clôture entre 841,69 € et 878,19 € au 2024-04-30",841.6913000000001,878.1881999999999,2024-04-30,737.221923828125,DEMENTIE
2024-03-28,MC.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-04-30",-5.0,5.0,2024-04-30,-4.241376330427993,CONFIRMEE
2024-03-28,OR.PA,CANAL,,"clôture entre 417,96 € et 437,99 € au 2024-04-30",417.9588,437.9938,2024-04-30,423.5051574707031,CONFIRMEE
2024-03-28,OR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-04-30",-5.0,5.0,2024-04-30,3.7582873801385697,CONFIRMEE
2024-03-28,SAN.PA,CANAL,,"clôture entre 76,59 € et 78,11 € au 2024-04-30",76.5863,78.11489999999999,2024-04-30,81.067138671875,DEMENTIE
2024-03-28,SAN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-04-30",-5.0,5.0,2024-04-30,4.319578242709987,CONFIRMEE
2024-03-28,BNP.PA,CANAL,,"clôture entre 44,05 € et 54,99 € au 2024-04-30",44.0509,54.9867,2024-04-30,55.898983001708984,DEMENTIE
2024-03-28,BNP.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR12 positif ou nul, au 2024-04-30",0.0,,2024-04-30,4.6460259455866515,CONFIRMEE
2024-03-28,TTE.PA,CANAL,,"clôture entre 48,07 € et 56,44 € au 2024-04-30",48.071600000000004,56.4445,2024-04-30,60.58921813964844,DEMENTIE
2024-03-28,TTE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-04-30",-5.0,5.0,2024-04-30,10.055659713704678,DEMENTIE
2024-03-28,SU.PA,CANAL,,"clôture entre 210,02 € et 224,28 € au 2024-04-30",210.0163,224.2753,2024-04-30,204.9853057861328,DEMENTIE
2024-03-28,SU.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-04-30",-5.0,5.0,2024-04-30,4.588458409026974,CONFIRMEE
2024-03-28,AI.PA,CANAL,,"clôture entre 138,57 € et 160,57 € au 2024-04-30",138.5734,160.56830000000002,2024-04-30,143.62680053710938,CONFIRMEE
2024-03-28,AI.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-04-30",-5.0,5.0,2024-04-30,-2.657450929694838,CONFIRMEE
2024-03-28,DG.PA,CANAL,,"clôture entre 106,75 € et 109,18 € au 2024-04-30",106.7544,109.1842,2024-04-30,101.83026885986328,DEMENTIE
2024-03-28,DG.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-04-30",-5.0,5.0,2024-04-30,-2.2678530701023436,CONFIRMEE
2024-03-28,CAP.PA,CANAL,,"clôture entre 208,91 € et 237,11 € au 2024-04-30",208.91359999999997,237.113,2024-04-30,184.38116455078125,DEMENTIE
2024-03-28,CAP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-04-30",-5.0,5.0,2024-04-30,-5.231000967632227,DEMENTIE
2024-03-28,RI.PA,CANAL,,"clôture entre 128,32 € et 138,84 € au 2024-04-30",128.32489999999999,138.8376,2024-04-30,124.40372467041016,DEMENTIE
2024-03-28,RI.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR12 négatif ou nul, au 2024-04-30",,0.0,2024-04-30,-3.312884855785092,CONFIRMEE
2024-03-28,ORA.PA,CANAL,,"clôture entre 8,96 € et 9,22 € au 2024-04-30",8.9594,9.2157,2024-04-30,8.963183403015137,CONFIRMEE
2024-03-28,ORA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-04-30",-5.0,5.0,2024-04-30,-2.2634983723109237,CONFIRMEE
2024-04-30,AIR.PA,CANAL,,"clôture entre 153,87 € et 179,80 € au 2024-05-31",153.8698,179.8022,2024-05-31,149.70635986328125,DEMENTIE
2024-04-30,AIR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-05-31",-5.0,5.0,2024-05-31,-0.05246671612910703,CONFIRMEE
2024-04-30,MC.PA,CANAL,,"clôture entre 773,94 € et 935,57 € au 2024-05-31",773.9372000000001,935.5732,2024-05-31,699.6182861328125,DEMENTIE
2024-04-30,MC.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-05-31",-5.0,5.0,2024-05-31,-5.941918702222992,DEMENTIE
2024-04-30,OR.PA,CANAL,,"clôture entre 387,82 € et 422,79 € au 2024-05-31",387.817,422.78819999999996,2024-05-31,435.49798583984375,DEMENTIE
2024-04-30,OR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-05-31",-5.0,5.0,2024-05-31,1.990605069495266,CONFIRMEE
2024-04-30,SAN.PA,CANAL,,"clôture entre 74,59 € et 80,30 € au 2024-05-31",74.58619999999999,80.30080000000001,2024-05-31,81.42106628417969,DEMENTIE
2024-04-30,SAN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-05-31",-5.0,5.0,2024-05-31,-0.40461133560372176,CONFIRMEE
2024-04-30,BNP.PA,CANAL,,"clôture entre 59,77 € et 58,80 € au 2024-05-31",59.7732,58.797399999999996,2024-05-31,59.743202209472656,DEMENTIE
2024-04-30,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-05-31",-5.0,5.0,2024-05-31,6.035885422643483,DEMENTIE
2024-04-30,TTE.PA,CANAL,,"clôture entre 46,77 € et 63,49 € au 2024-05-31",46.7672,63.49,2024-05-31,59.193519592285156,CONFIRMEE
2024-04-30,TTE.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR12 positif ou nul, au 2024-05-31",0.0,,2024-05-31,-3.144739890444248,DEMENTIE
2024-04-30,SU.PA,CANAL,,"clôture entre 208,37 € et 239,19 € au 2024-05-31",208.3656,239.1882,2024-05-31,219.99453735351562,CONFIRMEE
2024-04-30,SU.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-05-31",-5.0,5.0,2024-05-31,6.480904084740802,DEMENTIE
2024-04-30,AI.PA,CANAL,,"clôture entre 145,74 € et 165,24 € au 2024-05-31",145.735,165.2406,2024-05-31,143.4278106689453,DEMENTIE
2024-04-30,AI.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-05-31",-5.0,5.0,2024-05-31,-0.9797436053687103,CONFIRMEE
2024-04-30,DG.PA,CANAL,,"clôture entre 101,76 € et 110,06 € au 2024-05-31",101.76299999999999,110.0644,2024-05-31,105.70951080322266,CONFIRMEE
2024-04-30,DG.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-05-31",-5.0,5.0,2024-05-31,2.968320399132196,CONFIRMEE
2024-04-30,CAP.PA,CANAL,,"clôture entre 188,17 € et 251,63 € au 2024-05-31",188.17360000000002,251.62779999999998,2024-05-31,175.7657928466797,DEMENTIE
2024-04-30,CAP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-05-31",-5.0,5.0,2024-05-31,-5.513784878986772,DEMENTIE
2024-04-30,RI.PA,CANAL,,"clôture entre 120,64 € et 120,71 € au 2024-05-31",120.6416,120.7136,2024-05-31,119.97949981689453,DEMENTIE
2024-04-30,RI.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-05-31",-5.0,5.0,2024-05-31,-4.397541497243895,CONFIRMEE
2024-04-30,ORA.PA,CANAL,,"clôture entre 8,88 € et 9,46 € au 2024-05-31",8.8766,9.463,2024-05-31,9.221116065979004,CONFIRMEE
2024-04-30,ORA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-05-31",-5.0,5.0,2024-05-31,2.036493209050727,CONFIRMEE
2024-05-31,AIR.PA,CANAL,,"clôture entre 152,01 € et 150,85 € au 2024-06-28",152.00799999999998,150.84799999999998,2024-06-28,123.1644515991211,DEMENTIE
2024-05-31,AIR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-06-28",-5.0,5.0,2024-06-28,-10.92592885491862,DEMENTIE
2024-05-31,MC.PA,CANAL,,"clôture entre 707,39 € et 694,56 € au 2024-06-28",707.388,694.5559999999999,2024-06-28,679.3407592773438,DEMENTIE
2024-05-31,MC.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-06-28",-5.0,5.0,2024-06-28,3.9050135247086892,CONFIRMEE
2024-05-31,OR.PA,CANAL,,"clôture entre 446,26 € et 443,22 € au 2024-06-28",446.25800000000004,443.224,2024-06-28,394.99212646484375,DEMENTIE
2024-05-31,OR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-06-28",-5.0,5.0,2024-06-28,-2.4976604486477316,CONFIRMEE
2024-05-31,SAN.PA,CANAL,,"clôture entre 74,22 € et 84,76 € au 2024-06-28",74.224,84.762,2024-06-28,81.58434295654297,CONFIRMEE
2024-05-31,SAN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-06-28",-5.0,5.0,2024-06-28,7.0039172672412775,DEMENTIE
2024-05-31,BNP.PA,CANAL,,"clôture entre 62,98 € et 62,50 € au 2024-06-28",62.984,62.504,2024-06-28,52.53342056274414,DEMENTIE
2024-05-31,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-06-28",-5.0,5.0,2024-06-28,-5.26456956689878,DEMENTIE
2024-05-31,TTE.PA,CANAL,,"clôture entre 59,46 € et 65,88 € au 2024-06-28",59.455999999999996,65.884,2024-06-28,55.76020812988281,DEMENTIE
2024-05-31,TTE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-06-28",-5.0,5.0,2024-06-28,1.0032360463208656,CONFIRMEE
2024-05-31,SU.PA,CANAL,,"clôture entre 216,60 € et 242,87 € au 2024-06-28",216.6,242.87,2024-06-28,216.94778442382812,CONFIRMEE
2024-05-31,SU.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-06-28",-5.0,5.0,2024-06-28,5.418461489468851,DEMENTIE
2024-05-31,AI.PA,CANAL,,"clôture entre 145,42 € et 144,87 € au 2024-06-28",145.42,144.866,2024-06-28,141.0021209716797,DEMENTIE
2024-05-31,AI.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-06-28",-5.0,5.0,2024-06-28,5.112156685830859,DEMENTIE
2024-05-31,DG.PA,CANAL,,"clôture entre 107,12 € et 110,87 € au 2024-06-28",107.118,110.874,2024-06-28,90.86676788330078,DEMENTIE
2024-05-31,DG.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-06-28",-5.0,5.0,2024-06-28,-7.237683127119299,DEMENTIE
2024-05-31,CAP.PA,CANAL,,"clôture entre 171,79 € et 194,86 € au 2024-06-28",171.792,194.856,2024-06-28,175.8604736328125,CONFIRMEE
2024-05-31,CAP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-06-28",-5.0,5.0,2024-06-28,6.857251156705146,DEMENTIE
2024-05-31,RI.PA,CANAL,,"clôture entre 116,97 € et 126,12 € au 2024-06-28",116.968,126.12,2024-06-28,110.9996566772461,DEMENTIE
2024-05-31,RI.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR12 négatif ou nul, au 2024-06-28",,0.0,2024-06-28,-0.6810976539810332,CONFIRMEE
2024-05-31,ORA.PA,CANAL,,"clôture entre 8,88 € et 9,39 € au 2024-06-28",8.876,9.39,2024-06-28,8.364209175109863,DEMENTIE
2024-05-31,ORA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-06-28",-5.0,5.0,2024-06-28,-2.4894925253642675,CONFIRMEE
2024-06-28,AIR.PA,CANAL,,"clôture entre 120,08 € et 146,45 € au 2024-07-31",120.0849,146.4547,2024-07-31,134.39964294433594,CONFIRMEE
2024-06-28,AIR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-07-31",-5.0,5.0,2024-07-31,6.683111692868993,DEMENTIE
2024-06-28,MC.PA,CANAL,,"clôture entre 685,64 € et 661,85 € au 2024-07-31",685.6414,661.851,2024-07-31,621.650146484375,DEMENTIE
2024-06-28,MC.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-07-31",-5.0,5.0,2024-07-31,-10.931140455532729,DEMENTIE
2024-06-28,OR.PA,CANAL,,"clôture entre 394,15 € et 448,57 € au 2024-07-31",394.1539,448.5689,2024-07-31,385.93731689453125,DEMENTIE
2024-06-28,OR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-07-31",-5.0,5.0,2024-07-31,-4.7313964618847955,CONFIRMEE
2024-06-28,SAN.PA,CANAL,,"clôture entre 81,05 € et 83,74 € au 2024-07-31",81.0518,83.7434,2024-07-31,86.47359466552734,DEMENTIE
2024-06-28,SAN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-07-31",-5.0,5.0,2024-07-31,3.553886008366547,CONFIRMEE
2024-06-28,BNP.PA,CANAL,,"clôture entre 53,17 € et 65,32 € au 2024-07-31",53.1702,65.3166,2024-07-31,56.00152587890625,CONFIRMEE
2024-06-28,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-07-31",-5.0,5.0,2024-07-31,4.162718441518987,CONFIRMEE
2024-06-28,TTE.PA,CANAL,,"clôture entre 55,06 € et 71,14 € au 2024-07-31",55.0562,71.1401,2024-07-31,55.89439392089844,CONFIRMEE
2024-06-28,TTE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-07-31",-5.0,5.0,2024-07-31,-2.198345976311944,CONFIRMEE
2024-06-28,SU.PA,CANAL,,"clôture entre 225,54 € et 254,09 € au 2024-07-31",225.543,254.0925,2024-07-31,215.54531860351562,DEMENTIE
2024-06-28,SU.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-07-31",-5.0,5.0,2024-07-31,-3.0854470798750033,CONFIRMEE
2024-06-28,AI.PA,CANAL,,"clôture entre 141,95 € et 146,49 € au 2024-07-31",141.9453,146.49470000000002,2024-07-31,147.55914306640625,DEMENTIE
2024-06-28,AI.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-07-31",-5.0,5.0,2024-07-31,2.2113064143116645,CONFIRMEE
2024-06-28,DG.PA,CANAL,,"clôture entre 86,37 € et 111,79 € au 2024-07-31",86.3686,111.7946,2024-07-31,97.5353775024414,CONFIRMEE
2024-06-28,DG.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR12 négatif ou nul, au 2024-07-31",,0.0,2024-07-31,4.899893309920267,DEMENTIE
2024-06-28,CAP.PA,CANAL,,"clôture entre 170,26 € et 189,90 € au 2024-07-31",170.25959999999998,189.89890000000003,2024-07-31,173.8717498779297,CONFIRMEE
2024-06-28,CAP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-07-31",-5.0,5.0,2024-07-31,-3.569847092157652,CONFIRMEE
2024-06-28,RI.PA,CANAL,,"clôture entre 107,83 € et 121,66 € au 2024-07-31",107.8319,121.658,2024-07-31,110.71231079101562,CONFIRMEE
2024-06-28,RI.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR12 négatif ou nul, au 2024-07-31",,0.0,2024-07-31,-2.6978648826427643,CONFIRMEE
2024-06-28,ORA.PA,CANAL,,"clôture entre 7,98 € et 9,50 € au 2024-07-31",7.9821,9.501700000000001,2024-07-31,9.165398597717285,CONFIRMEE
2024-06-28,ORA.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR12 négatif ou nul, au 2024-07-31",,0.0,2024-07-31,7.139788799571045,DEMENTIE
2024-07-31,AIR.PA,CANAL,,"clôture entre 115,91 € et 129,40 € au 2024-08-30",115.908,129.401,2024-08-30,133.304931640625,DEMENTIE
2024-07-31,AIR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-08-30",-5.0,5.0,2024-08-30,-2.2868641600976014,CONFIRMEE
2024-07-31,MC.PA,CANAL,,"clôture entre 585,60 € et 634,03 € au 2024-08-30",585.598,634.0323999999999,2024-08-30,641.9276123046875,DEMENTIE
2024-07-31,MC.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR12 négatif ou nul, au 2024-08-30",,0.0,2024-08-30,1.7895327726488608,DEMENTIE
2024-07-31,OR.PA,CANAL,,"clôture entre 368,85 € et 454,71 € au 2024-08-30",368.849,454.712,2024-08-30,382.0360412597656,CONFIRMEE
2024-07-31,OR.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR12 négatif ou nul, au 2024-08-30",,0.0,2024-08-30,-2.483201981352312,CONFIRMEE
2024-07-31,SAN.PA,CANAL,,"clôture entre 83,18 € et 91,30 € au 2024-08-30",83.1752,91.2988,2024-08-30,91.79825592041016,DEMENTIE
2024-07-31,SAN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-08-30",-5.0,5.0,2024-08-30,4.685212774690561,CONFIRMEE
2024-07-31,BNP.PA,CANAL,,"clôture entre 59,00 € et 55,59 € au 2024-08-30",59.0028,55.5918,2024-08-30,55.22495651245117,DEMENTIE
2024-07-31,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-08-30",-5.0,5.0,2024-08-30,-2.8590378842572317,CONFIRMEE
2024-07-31,TTE.PA,CANAL,,"clôture entre 54,92 € et 56,50 € au 2024-08-30",54.9156,56.4958,2024-08-30,55.63496398925781,CONFIRMEE
2024-07-31,TTE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-08-30",-5.0,5.0,2024-08-30,-1.9364876837158151,CONFIRMEE
2024-07-31,SU.PA,CANAL,,"clôture entre 210,07 € et 264,81 € au 2024-08-30",210.0696,264.815,2024-08-30,222.17079162597656,CONFIRMEE
2024-07-31,SU.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-08-30",-5.0,5.0,2024-08-30,1.6014743733194559,CONFIRMEE
2024-07-31,AI.PA,CANAL,,"clôture entre 143,54 € et 146,95 € au 2024-08-30",143.5416,146.946,2024-08-30,147.50668334960938,DEMENTIE
2024-07-31,AI.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-08-30",-5.0,5.0,2024-08-30,-1.5078963116701205,CONFIRMEE
2024-07-31,DG.PA,CANAL,,"clôture entre 82,52 € et 95,48 € au 2024-08-30",82.516,95.48100000000001,2024-08-30,99.8906478881836,DEMENTIE
2024-07-31,DG.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-08-30",-5.0,5.0,2024-08-30,0.9424410811943895,CONFIRMEE
2024-07-31,CAP.PA,CANAL,,"clôture entre 157,64 € et 180,38 € au 2024-08-30",157.6382,180.3844,2024-08-30,177.5651092529297,CONFIRMEE
2024-07-31,CAP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-08-30",-5.0,5.0,2024-08-30,0.6518413464080108,CONFIRMEE
2024-07-31,RI.PA,CANAL,,"clôture entre 100,48 € et 105,12 € au 2024-08-30",100.4758,105.1228,2024-08-30,114.99794006347656,DEMENTIE
2024-07-31,RI.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-08-30",-5.0,5.0,2024-08-30,2.398615348897959,CONFIRMEE
2024-07-31,ORA.PA,CANAL,,"clôture entre 7,70 € et 9,04 € au 2024-08-30",7.7010000000000005,9.0386,2024-08-30,9.210107803344727,DEMENTIE
2024-07-31,ORA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-08-30",-5.0,5.0,2024-08-30,-0.9845403881558967,CONFIRMEE
2024-08-30,AIR.PA,CANAL,,"clôture entre 98,90 € et 130,57 € au 2024-09-30",98.90090000000001,130.5665,2024-09-30,126.00686645507812,CONFIRMEE
2024-08-30,AIR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-09-30",-5.0,5.0,2024-09-30,-5.845461042883593,DEMENTIE
2024-08-30,MC.PA,CANAL,,"clôture entre 507,65 € et 622,77 € au 2024-09-30",507.64959999999996,622.7707,2024-09-30,655.4458618164062,DEMENTIE
2024-08-30,MC.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-09-30",-5.0,5.0,2024-09-30,1.73513781707757,CONFIRMEE
2024-08-30,OR.PA,CANAL,,"clôture entre 347,58 € et 365,65 € au 2024-09-30",347.5767,365.6456,2024-09-30,387.2859191894531,DEMENTIE
2024-08-30,OR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-09-30",-5.0,5.0,2024-09-30,1.0034379715781583,CONFIRMEE
2024-08-30,SAN.PA,CANAL,,"clôture entre 89,35 € et 94,85 € au 2024-09-30",89.34989999999999,94.853,2024-09-30,93.34032440185547,CONFIRMEE
2024-08-30,SAN.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR12 positif ou nul, au 2024-09-30",0.0,,2024-09-30,1.309099105559186,CONFIRMEE
2024-08-30,BNP.PA,CANAL,,"clôture entre 49,09 € et 53,95 € au 2024-09-30",49.093399999999995,53.94990000000001,2024-09-30,54.31601333618164,DEMENTIE
2024-08-30,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-09-30",-5.0,5.0,2024-09-30,-2.016638033336826,CONFIRMEE
2024-08-30,TTE.PA,CANAL,,"clôture entre 51,48 € et 55,50 € au 2024-09-30",51.4842,55.5015,2024-09-30,53.0016975402832,CONFIRMEE
2024-08-30,TTE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-09-30",-5.0,5.0,2024-09-30,-5.103860292555851,DEMENTIE
2024-08-30,SU.PA,CANAL,,"clôture entre 179,03 € et 220,76 € au 2024-09-30",179.0273,220.7626,2024-09-30,228.4577178955078,DEMENTIE
2024-08-30,SU.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR12 positif ou nul, au 2024-09-30",0.0,,2024-09-30,2.4590257671939453,CONFIRMEE
