DATE,TICKER,SOUS_BAS,TAUX_20_POSITIF,AU_DESSUS_HAUT,REPLI_SOUS_SEUIL,SOUS_ECHANTILLON,RENDEMENT_20
2025-08-08,SGO.PA,non,non,non,non,non,-6.5972
2025-08-08,MC.PA,non,non,oui,non,non,7.5648
2025-08-08,CAP.PA,oui,non,non,non,non,-0.4777
2025-08-15,ENGI.PA,oui,non,non,non,oui,-3.7546
2025-08-15,AC.PA,non,non,non,non,oui,-7.787
2025-08-15,EN.PA,non,non,non,non,oui,-3.7933
2025-08-15,TTE.PA,non,oui,non,non,oui,-2.5248
2025-08-15,SAF.PA,non,oui,non,non,oui,-2.1247
2025-08-15,AIR.PA,non,non,non,non,oui,3.3926
2025-08-15,PUB.PA,oui,non,non,non,oui,8.0281
2025-08-15,SGO.PA,non,non,non,non,oui,-5.1515
2025-08-15,MC.PA,non,non,oui,non,oui,3.0561
2025-08-15,CAP.PA,oui,non,non,non,oui,0.6095
2025-08-22,ENGI.PA,oui,non,non,non,non,-4.7416
2025-08-22,AC.PA,non,non,non,non,non,-7.7524
2025-08-22,EN.PA,non,oui,non,non,non,-3.4616
2025-08-22,TTE.PA,non,oui,oui,non,non,-5.6013
2025-08-22,SAF.PA,non,oui,non,non,non,0.3787
2025-08-22,AIR.PA,non,oui,non,non,non,7.2709
2025-08-22,PUB.PA,non,non,non,non,non,-1.6596
2025-08-22,SGO.PA,non,oui,non,non,non,-4.4621
2025-08-22,MC.PA,non,oui,oui,non,non,3.1307
2025-08-22,CAP.PA,non,non,non,non,non,-1.8562
2025-08-29,ENGI.PA,oui,non,non,non,non,3.3917
2025-08-29,AC.PA,oui,non,non,non,non,-3.8325
2025-08-29,EN.PA,oui,non,non,non,non,4.1758
2025-08-29,TTE.PA,non,oui,non,non,non,1.4019
2025-08-29,SAF.PA,non,non,non,non,non,3.8961
2025-08-29,AIR.PA,non,oui,non,non,non,9.3042
2025-08-29,PUB.PA,non,oui,non,non,non,1.1162
2025-08-29,SGO.PA,oui,non,non,non,non,-0.9761
2025-08-29,MC.PA,non,oui,oui,non,non,2.3011
2025-08-29,CAP.PA,oui,oui,non,non,non,-1.8938
2025-09-05,ENGI.PA,oui,non,non,non,non,6.0941
2025-09-05,AC.PA,oui,non,non,non,non,1.6133
2025-09-05,EN.PA,oui,non,non,non,non,6.6056
2025-09-05,TTE.PA,non,non,non,non,non,0.1795
2025-09-05,SAF.PA,oui,non,non,non,non,8.9504
2025-09-05,AIR.PA,non,oui,non,non,non,10.7213
2025-09-05,PUB.PA,non,oui,non,non,non,0.826
2025-09-05,SGO.PA,oui,non,non,non,non,3.127
2025-09-05,MC.PA,non,oui,oui,non,non,11.4559
2025-09-05,CAP.PA,non,non,non,non,non,-0.52
2025-09-12,ENGI.PA,oui,non,non,non,oui,3.956
2025-09-12,AC.PA,oui,non,non,non,oui,-1.8685
2025-09-12,EN.PA,non,non,non,non,oui,0.7409
2025-09-12,TTE.PA,non,non,non,non,oui,-2.4649
2025-09-12,SAF.PA,oui,non,non,non,oui,4.0966
2025-09-12,AIR.PA,non,oui,non,non,oui,4.544
2025-09-12,PUB.PA,non,oui,non,non,oui,-1.2025
2025-09-12,SGO.PA,non,non,non,non,oui,-6.7732
2025-09-12,MC.PA,non,oui,non,non,oui,11.281
2025-09-12,CAP.PA,non,non,non,non,oui,-3.3118
2025-09-19,ENGI.PA,oui,oui,non,non,non,9.9273
2025-09-19,AC.PA,oui,non,non,non,non,0.6781
2025-09-19,EN.PA,non,oui,non,non,non,10.4362
2025-09-19,TTE.PA,oui,non,non,non,non,3.9181
2025-09-19,SAF.PA,non,non,non,non,non,1.8176
2025-09-19,AIR.PA,non,oui,non,non,non,3.3736
2025-09-19,PUB.PA,non,oui,non,non,non,8.3123
2025-09-19,SGO.PA,non,oui,non,non,non,-4.5639
2025-09-19,MC.PA,non,oui,oui,non,non,18.6251
2025-09-19,CAP.PA,non,oui,non,non,non,-2.0523
2025-09-26,ENGI.PA,non,oui,non,non,non,7.6818
2025-09-26,AC.PA,oui,non,non,non,non,11.1439
2025-09-26,EN.PA,non,oui,non,non,non,7.7024
2025-09-26,TTE.PA,non,oui,non,non,non,1.0334
2025-09-26,SAF.PA,non,oui,non,non,non,2.8716
2025-09-26,AIR.PA,non,oui,non,non,non,6.5042
2025-09-26,PUB.PA,non,non,non,non,non,8.3542
2025-09-26,SGO.PA,oui,oui,non,non,non,-1.0077
2025-09-26,MC.PA,non,oui,oui,non,non,18.7706
2025-09-26,CAP.PA,non,oui,non,non,non,6.6723
2025-10-03,ENGI.PA,non,oui,non,non,non,8.4691
2025-10-03,AC.PA,non,non,non,non,non,6.2064
2025-10-03,EN.PA,non,oui,non,non,non,1.8745
2025-10-03,TTE.PA,oui,oui,non,non,non,5.66
2025-10-03,SAF.PA,non,oui,non,non,non,1.5836
2025-10-03,AIR.PA,non,oui,non,non,non,4.8391
2025-10-03,PUB.PA,non,non,non,non,non,4.5783
2025-10-03,SGO.PA,non,non,non,non,non,-10.8779
2025-10-03,MC.PA,non,oui,oui,non,non,10.6672
2025-10-03,CAP.PA,non,non,non,non,non,7.3583
2025-10-10,ENGI.PA,non,oui,non,non,oui,11.8922
2025-10-10,AC.PA,non,non,non,non,oui,12.3887
2025-10-10,EN.PA,non,oui,non,non,oui,4.5968
2025-10-10,TTE.PA,oui,non,non,non,oui,7.16
2025-10-10,SAF.PA,non,oui,non,non,oui,1.2782
2025-10-10,AIR.PA,non,oui,non,non,oui,2.995
2025-10-10,PUB.PA,non,oui,non,non,oui,2.4586
2025-10-10,SGO.PA,oui,non,non,non,oui,-8.8645
2025-10-10,MC.PA,non,oui,oui,non,oui,10.4762
2025-10-10,CAP.PA,non,non,non,non,oui,3.0493
2025-10-17,ENGI.PA,non,oui,oui,non,non,10.9132
2025-10-17,AC.PA,non,oui,non,non,non,11.7633
2025-10-17,EN.PA,non,oui,oui,non,non,0.8723
2025-10-17,TTE.PA,non,non,non,non,non,6.678
2025-10-17,SAF.PA,oui,oui,non,non,non,2.5261
2025-10-17,AIR.PA,non,oui,non,non,non,3.0439
2025-10-17,PUB.PA,non,oui,oui,non,non,1.0698
2025-10-17,SGO.PA,non,non,non,non,non,-7.7095
2025-10-17,MC.PA,non,oui,oui,non,non,5.1676
2025-10-17,CAP.PA,non,non,oui,non,non,9.696
2025-10-24,ENGI.PA,non,oui,oui,non,non,9.7741
2025-10-24,AC.PA,non,oui,oui,non,non,0.8854
2025-10-24,EN.PA,non,oui,oui,non,non,1.5568
2025-10-24,TTE.PA,non,oui,oui,non,non,3.8212
2025-10-24,SAF.PA,non,oui,non,non,non,-4.959
2025-10-24,AIR.PA,non,oui,oui,non,non,-2.7345
2025-10-24,PUB.PA,non,oui,oui,non,non,-2.6395
2025-10-24,SGO.PA,non,non,non,non,non,-10.0465
2025-10-24,MC.PA,non,oui,oui,non,non,1.7143
2025-10-24,CAP.PA,non,oui,oui,non,non,3.4618
2025-10-31,ENGI.PA,non,oui,oui,non,non,7.8818
2025-10-31,AC.PA,non,oui,oui,non,non,5.5946
2025-10-31,EN.PA,non,oui,non,non,non,9.9412
2025-10-31,TTE.PA,non,oui,oui,non,non,5.2827
2025-10-31,SAF.PA,non,oui,non,non,non,-5.7161
2025-10-31,AIR.PA,non,oui,oui,non,non,-4.194
2025-10-31,PUB.PA,non,oui,oui,non,non,-3.2488
2025-10-31,SGO.PA,oui,non,non,non,non,2.2365
2025-10-31,MC.PA,non,oui,oui,non,non,3.8229
2025-10-31,CAP.PA,non,oui,oui,non,non,0.9738
2025-11-07,ENGI.PA,non,oui,oui,non,oui,1.1337
2025-11-07,AC.PA,non,oui,oui,non,oui,2.4863
2025-11-07,EN.PA,non,non,non,non,oui,8.4129
2025-11-07,TTE.PA,non,oui,non,non,oui,5.2632
2025-11-07,SAF.PA,oui,oui,non,non,oui,-2.7234
2025-11-07,AIR.PA,non,oui,non,non,oui,-5.4554
2025-11-07,PUB.PA,non,oui,non,non,oui,2.4234
2025-11-07,SGO.PA,oui,non,non,non,oui,8.724
2025-11-07,MC.PA,non,oui,non,non,oui,5.0268
2025-11-07,CAP.PA,non,oui,non,non,oui,17.1463
2025-11-14,ENGI.PA,non,oui,oui,non,non,-0.4587
2025-11-14,AC.PA,non,oui,oui,non,non,0.7318
2025-11-14,EN.PA,non,oui,oui,non,non,3.6512
2025-11-14,TTE.PA,non,oui,oui,non,non,-1.1382
2025-11-14,SAF.PA,non,oui,non,non,non,-4.3035
2025-11-14,AIR.PA,non,oui,non,non,non,-6.0436
2025-11-14,PUB.PA,non,non,oui,non,non,0.7133
2025-11-14,SGO.PA,oui,non,non,non,non,4.4794
2025-11-14,MC.PA,non,oui,oui,non,non,-1.1161
2025-11-14,CAP.PA,non,oui,oui,non,non,10.5618
2025-11-21,ENGI.PA,non,oui,oui,non,non,3.0527
2025-11-21,AC.PA,non,oui,oui,non,non,5.441
2025-11-21,EN.PA,non,oui,oui,non,non,6.7305
2025-11-21,TTE.PA,non,oui,oui,non,non,-0.2859
2025-11-21,SAF.PA,oui,non,non,non,non,5.8397
2025-11-21,AIR.PA,oui,non,non,non,non,-3.4081
2025-11-21,PUB.PA,non,non,non,non,non,5.6599
2025-11-21,SGO.PA,oui,non,non,non,non,5.8795
2025-11-21,MC.PA,non,oui,non,non,non,2.2717
2025-11-21,CAP.PA,non,oui,oui,non,non,10.7224
2025-11-28,ENGI.PA,non,oui,oui,non,non,2.3288
2025-11-28,AC.PA,non,oui,oui,non,non,3.0245
2025-11-28,EN.PA,non,oui,oui,non,non,3.6727
2025-11-28,TTE.PA,non,oui,oui,non,non,-0.7042
2025-11-28,SAF.PA,oui,non,non,non,non,2.4457
2025-11-28,AIR.PA,oui,non,non,non,non,-2.695
2025-11-28,PUB.PA,non,non,non,non,non,6.2872
2025-11-28,SGO.PA,non,oui,non,non,non,1.0705
2025-11-28,MC.PA,non,oui,non,non,non,1.4663
2025-11-28,CAP.PA,non,oui,oui,non,non,6.1573
2025-12-05,ENGI.PA,non,oui,non,non,oui,10.6492
2025-12-05,AC.PA,non,oui,oui,non,oui,2.8124
2025-12-05,EN.PA,non,oui,oui,non,oui,7.0188
2025-12-05,TTE.PA,non,oui,oui,non,oui,-3.6724
2025-12-05,SAF.PA,oui,non,non,non,oui,10.14
2025-12-05,AIR.PA,oui,non,non,non,oui,8.668
2025-12-05,PUB.PA,non,non,non,non,oui,0.4407
2025-12-05,SGO.PA,non,oui,oui,non,oui,-3.0666
2025-12-05,MC.PA,non,oui,non,non,oui,0.1911
2025-12-05,CAP.PA,non,oui,oui,non,oui,1.7993
2025-12-12,ENGI.PA,non,non,non,non,non,9.4009
2025-12-12,AC.PA,non,oui,oui,non,non,-1.7308
2025-12-12,EN.PA,non,oui,non,non,non,4.9131
2025-12-12,TTE.PA,non,oui,non,non,non,4.215
2025-12-12,SAF.PA,oui,non,non,non,non,9.921
2025-12-12,AIR.PA,oui,non,non,non,non,11.0453
2025-12-12,PUB.PA,non,oui,non,non,non,-0.7768
2025-12-12,SGO.PA,non,oui,oui,non,non,-2.1321
2025-12-12,MC.PA,non,oui,non,non,non,2.1457
2025-12-12,CAP.PA,non,oui,oui,non,non,0.0
2025-12-19,ENGI.PA,non,oui,non,non,non,6.912
2025-12-19,AC.PA,non,oui,oui,non,non,-4.2863
2025-12-19,EN.PA,non,oui,oui,non,non,-0.7855
2025-12-19,TTE.PA,non,non,non,non,non,5.0594
2025-12-19,SAF.PA,non,oui,non,non,non,3.0362
2025-12-19,AIR.PA,oui,non,non,non,non,5.9028
2025-12-19,PUB.PA,non,oui,non,non,non,-3.6462
2025-12-19,SGO.PA,non,oui,oui,non,non,-5.1115
2025-12-19,MC.PA,non,oui,non,non,non,-7.3611
2025-12-19,CAP.PA,non,oui,oui,non,non,-8.2761
2025-12-24,ENGI.PA,non,oui,non,non,non,10.3791
2025-12-24,AC.PA,non,oui,non,non,non,-2.0798
2025-12-24,EN.PA,non,oui,non,non,non,0.6998
2025-12-24,TTE.PA,non,non,non,non,non,7.5369
2025-12-24,SAF.PA,non,oui,non,non,non,2.8066
2025-12-24,AIR.PA,oui,non,non,non,non,3.2864
2025-12-24,PUB.PA,non,oui,non,non,non,-0.0454
2025-12-24,SGO.PA,non,oui,oui,non,non,-2.4657
2025-12-24,MC.PA,non,oui,non,non,non,-6.9767
2025-12-24,CAP.PA,non,oui,non,non,non,-3.7063
2026-01-02,ENGI.PA,non,oui,oui,non,oui,9.273
2026-01-02,AC.PA,non,oui,non,non,oui,-4.0786
2026-01-02,EN.PA,non,oui,oui,non,oui,0.9071
2026-01-02,TTE.PA,non,non,non,non,oui,9.0018
2026-01-02,SAF.PA,non,oui,non,non,oui,-2.0182
2026-01-02,AIR.PA,non,oui,non,non,oui,-5.0565
2026-01-02,PUB.PA,non,oui,non,non,oui,-3.9471
2026-01-02,SGO.PA,non,oui,oui,non,oui,-4.3668
2026-01-02,MC.PA,non,oui,non,non,oui,-14.7865
2026-01-02,CAP.PA,non,non,non,non,oui,-6.7851
2026-01-09,ENGI.PA,non,oui,oui,non,non,7.9378
2026-01-09,AC.PA,non,oui,non,non,non,2.2213
2026-01-09,EN.PA,non,oui,non,non,non,6.5827
2026-01-09,TTE.PA,non,oui,non,non,non,13.5341
2026-01-09,SAF.PA,non,oui,oui,non,non,-2.931
2026-01-09,AIR.PA,non,oui,non,non,non,-11.0646
2026-01-09,PUB.PA,non,oui,non,non,non,-11.2762
2026-01-09,SGO.PA,non,non,non,non,non,4.4208
2026-01-09,MC.PA,non,oui,non,non,non,-17.7733
2026-01-09,CAP.PA,non,non,oui,non,non,-23.5002
2026-01-16,ENGI.PA,non,oui,non,non,non,9.4379
2026-01-16,AC.PA,non,non,non,non,non,6.3067
2026-01-16,EN.PA,non,oui,non,non,non,8.2745
2026-01-16,TTE.PA,non,oui,non,non,non,13.3451
2026-01-16,SAF.PA,non,oui,oui,non,non,3.773
2026-01-16,AIR.PA,non,oui,non,non,non,-11.4903
2026-01-16,PUB.PA,oui,non,non,non,non,-15.6931
2026-01-16,SGO.PA,non,non,non,non,non,8.244
2026-01-16,MC.PA,oui,oui,non,non,non,-15.5942
2026-01-16,CAP.PA,non,oui,non,non,non,-25.9534
2026-01-23,ENGI.PA,non,oui,non,non,non,9.1286
2026-01-23,AC.PA,non,non,non,non,non,4.2357
2026-01-23,EN.PA,non,oui,non,non,non,15.1719
2026-01-23,TTE.PA,non,oui,oui,non,non,12.8665
2026-01-23,SAF.PA,non,oui,non,non,non,11.5979
2026-01-23,AIR.PA,non,oui,non,non,non,-8.2495
2026-01-23,PUB.PA,non,non,non,non,non,-15.1592
2026-01-23,SGO.PA,non,non,non,non,non,8.4615
2026-01-23,MC.PA,oui,non,non,non,non,-6.2056
2026-01-23,CAP.PA,oui,non,non,non,non,-23.359
2026-01-30,ENGI.PA,non,oui,oui,non,oui,15.259
2026-01-30,AC.PA,oui,non,non,non,oui,7.4139
2026-01-30,EN.PA,non,non,non,non,oui,15.501
2026-01-30,TTE.PA,non,oui,oui,non,oui,10.0245
2026-01-30,SAF.PA,oui,non,non,non,oui,12.9568
2026-01-30,AIR.PA,oui,non,non,non,oui,-4.7363
2026-01-30,PUB.PA,oui,non,non,non,oui,-10.4276
2026-01-30,SGO.PA,non,non,non,non,oui,3.6289
2026-01-30,MC.PA,oui,non,non,non,oui,-0.512
2026-01-30,CAP.PA,oui,non,non,non,oui,-18.4832
2026-02-06,ENGI.PA,non,oui,oui,non,non,2.5292
2026-02-06,AC.PA,non,oui,non,non,non,-11.1726
2026-02-06,EN.PA,non,oui,oui,non,non,1.3472
2026-02-06,TTE.PA,non,oui,oui,non,non,8.6609
2026-02-06,SAF.PA,non,non,non,non,non,3.1494
2026-02-06,AIR.PA,oui,non,non,non,non,-8.2593
2026-02-06,PUB.PA,oui,non,non,non,non,-3.7544
2026-02-06,SGO.PA,non,oui,oui,non,non,-16.1648
2026-02-06,MC.PA,oui,non,non,non,non,-6.3409
2026-02-06,CAP.PA,oui,non,non,non,non,-4.896
2026-02-13,ENGI.PA,non,oui,oui,non,non,5.941
2026-02-13,AC.PA,non,oui,non,non,non,-17.7164
2026-02-13,EN.PA,non,oui,oui,non,non,1.5081
2026-02-13,TTE.PA,non,oui,oui,non,non,12.3486
2026-02-13,SAF.PA,non,oui,oui,non,non,-8.5337
2026-02-13,AIR.PA,oui,non,non,non,non,-12.4935
2026-02-13,PUB.PA,oui,non,non,non,non,3.9593
2026-02-13,SGO.PA,non,oui,oui,non,non,-20.9773
2026-02-13,MC.PA,oui,non,non,non,non,-7.8763
2026-02-13,CAP.PA,oui,non,non,non,non,2.8135
2026-02-20,ENGI.PA,non,oui,non,non,non,0.7985
2026-02-20,AC.PA,non,oui,non,non,non,-18.0487
2026-02-20,EN.PA,non,oui,oui,non,non,-4.8009
2026-02-20,TTE.PA,non,oui,oui,non,non,17.6039
2026-02-20,SAF.PA,non,oui,oui,non,non,-18.7067
2026-02-20,AIR.PA,oui,non,non,non,non,-15.1892
2026-02-20,PUB.PA,oui,non,non,non,non,-4.8313
2026-02-20,SGO.PA,non,oui,oui,non,non,-24.5567
2026-02-20,MC.PA,oui,non,non,non,non,-17.4419
2026-02-20,CAP.PA,oui,non,non,non,non,-5.6651
2026-02-27,ENGI.PA,non,oui,oui,non,oui,-7.2589
2026-02-27,AC.PA,non,oui,non,non,oui,-17.9253
2026-02-27,EN.PA,non,oui,oui,non,oui,-7.1374
2026-02-27,TTE.PA,non,oui,oui,non,oui,16.6617
2026-02-27,SAF.PA,non,oui,oui,non,oui,-18.1176
2026-02-27,AIR.PA,oui,non,non,non,oui,-12.9288
2026-02-27,PUB.PA,oui,non,non,non,oui,-9.0957
2026-02-27,SGO.PA,non,oui,non,non,oui,-19.8516
2026-02-27,MC.PA,oui,oui,non,non,oui,-16.2378
2026-02-27,CAP.PA,oui,non,non,non,oui,-10.0514
2026-03-06,ENGI.PA,oui,oui,non,non,non,10.1708
2026-03-06,AC.PA,oui,non,non,non,non,-3.6464
2026-03-06,EN.PA,oui,oui,non,non,non,2.4131
2026-03-06,TTE.PA,non,oui,oui,non,non,17.7946
2026-03-06,SAF.PA,non,oui,non,non,non,-10.9223
2026-03-06,AIR.PA,oui,non,non,non,non,-7.339
2026-03-06,PUB.PA,non,non,non,non,non,-3.4001
2026-03-06,SGO.PA,oui,non,non,non,non,-4.2668
2026-03-06,MC.PA,oui,non,non,non,non,-7.039
2026-03-06,CAP.PA,oui,oui,non,non,non,-7.2893
2026-03-13,ENGI.PA,non,oui,non,non,non,4.1245
2026-03-13,AC.PA,oui,non,non,non,non,12.321
2026-03-13,EN.PA,non,non,non,non,non,5.7217
2026-03-13,TTE.PA,non,oui,oui,non,non,8.1301
2026-03-13,SAF.PA,oui,non,non,non,non,4.2707
2026-03-13,AIR.PA,oui,non,non,non,non,2.6013
2026-03-13,PUB.PA,non,oui,non,non,non,0.9257
2026-03-13,SGO.PA,oui,non,non,non,non,8.273
2026-03-13,MC.PA,oui,non,non,oui,non,1.6361
2026-03-13,CAP.PA,non,oui,non,non,non,-2.8757
2026-03-20,ENGI.PA,oui,non,non,non,non,5.5074
2026-03-20,AC.PA,oui,non,non,non,non,11.6033
2026-03-20,EN.PA,oui,non,non,non,non,7.0111
2026-03-20,TTE.PA,non,oui,oui,non,non,-1.4741
2026-03-20,SAF.PA,oui,non,non,non,non,0.2841
2026-03-20,AIR.PA,oui,non,non,non,non,7.9237
2026-03-20,PUB.PA,oui,non,non,non,non,11.713
2026-03-20,SGO.PA,oui,non,non,non,non,15.188
2026-03-20,MC.PA,oui,non,non,non,non,6.1251
2026-03-20,CAP.PA,oui,non,non,non,non,11.0773
2026-03-27,ENGI.PA,oui,non,non,non,oui,6.2989
2026-03-27,AC.PA,oui,non,non,non,oui,4.4274
2026-03-27,EN.PA,oui,non,non,non,oui,6.0732
2026-03-27,TTE.PA,non,oui,oui,non,oui,0.777
2026-03-27,SAF.PA,oui,non,non,non,oui,-2.5503
2026-03-27,AIR.PA,oui,non,non,non,oui,5.4539
2026-03-27,PUB.PA,oui,non,non,non,oui,15.3151
2026-03-27,SGO.PA,oui,non,non,non,oui,11.8924
2026-03-27,MC.PA,oui,non,non,non,oui,1.4076
2026-03-27,CAP.PA,oui,non,non,non,oui,3.2017
2026-04-02,ENGI.PA,non,oui,non,non,non,0.5504
2026-04-02,AC.PA,non,non,non,non,non,-2.5412
2026-04-02,EN.PA,non,oui,non,non,non,5.3175
2026-04-02,TTE.PA,non,oui,oui,non,non,-0.1511
2026-04-02,SAF.PA,oui,non,non,non,non,-5.221
2026-04-02,AIR.PA,non,non,non,non,non,9.6927
2026-04-02,PUB.PA,non,non,non,non,non,10.6236
2026-04-02,SGO.PA,oui,non,non,non,non,7.6574
2026-04-02,MC.PA,non,non,non,non,non,-2.706
2026-04-02,CAP.PA,non,non,non,non,non,2.528
2026-04-10,ENGI.PA,non,oui,non,non,non,-0.9755
2026-04-10,AC.PA,non,oui,non,non,non,-1.8113
2026-04-10,EN.PA,non,oui,non,non,non,1.0266
2026-04-10,TTE.PA,non,oui,oui,non,non,-2.1626
2026-04-10,SAF.PA,non,non,non,non,non,-9.2244
2026-04-10,AIR.PA,non,non,non,non,non,5.441
2026-04-10,PUB.PA,non,non,non,non,non,6.9369
2026-04-10,SGO.PA,non,oui,non,non,non,2.5789
2026-04-10,MC.PA,non,oui,non,non,non,-4.9513
2026-04-10,CAP.PA,non,non,non,non,non,1.4457
2026-04-17,ENGI.PA,oui,oui,non,non,non,1.1784
2026-04-17,AC.PA,non,oui,non,non,non,-5.5998
2026-04-17,EN.PA,non,oui,non,non,non,-0.2932
2026-04-17,TTE.PA,non,non,non,non,non,9.8536
2026-04-17,SAF.PA,non,oui,non,non,non,-13.1303
2026-04-17,AIR.PA,non,oui,oui,non,non,-3.3161
2026-04-17,PUB.PA,non,oui,oui,non,non,1.8694
2026-04-17,SGO.PA,non,oui,oui,non,non,-8.2024
2026-04-17,MC.PA,non,oui,non,non,non,-7.1506
2026-04-17,CAP.PA,non,oui,non,non,non,-8.7703
2026-04-24,ENGI.PA,oui,oui,non,non,oui,1.3322
2026-04-24,AC.PA,non,oui,non,non,oui,6.8734
2026-04-24,EN.PA,oui,oui,non,non,oui,1.221
2026-04-24,TTE.PA,non,non,non,non,oui,0.8701
2026-04-24,SAF.PA,oui,oui,non,non,oui,11.6667
2026-04-24,AIR.PA,non,oui,non,non,oui,5.0265
2026-04-24,PUB.PA,non,oui,oui,non,oui,7.5878
2026-04-24,SGO.PA,non,oui,non,non,oui,-0.0516
2026-04-24,MC.PA,non,oui,non,non,oui,2.9774
2026-04-24,CAP.PA,non,oui,non,non,oui,5.1968
2026-04-30,ENGI.PA,non,non,non,non,non,-5.7
2026-04-30,AC.PA,non,non,non,non,non,11.6307
2026-04-30,EN.PA,non,oui,non,non,non,0.358
2026-04-30,TTE.PA,non,non,non,non,non,-5.1835
2026-04-30,SAF.PA,oui,non,non,non,non,13.2362
2026-04-30,AIR.PA,non,oui,oui,non,non,2.7562
2026-04-30,PUB.PA,non,oui,oui,non,non,5.4926
2026-04-30,SGO.PA,non,oui,non,non,non,0.7986
2026-04-30,MC.PA,non,non,non,non,non,4.7962
2026-04-30,CAP.PA,non,oui,non,non,non,-1.0194
2026-05-08,ENGI.PA,oui,oui,non,non,non,-0.1853
2026-05-08,AC.PA,non,non,non,non,non,5.6794
2026-05-08,EN.PA,non,oui,non,non,non,-0.1592
2026-05-08,TTE.PA,oui,oui,non,non,non,2.0712
2026-05-08,SAF.PA,non,non,non,non,non,5.4327
2026-05-08,AIR.PA,non,oui,oui,non,non,-0.5115
2026-05-08,PUB.PA,non,oui,oui,non,non,7.5523
2026-05-08,SGO.PA,non,oui,non,non,non,-2.4249
2026-05-08,MC.PA,non,non,oui,non,non,1.3433
2026-05-08,CAP.PA,non,non,non,non,non,1.5704
2026-05-15,ENGI.PA,oui,oui,non,non,non,3.4211
2026-05-15,AC.PA,non,non,non,non,non,12.3171
2026-05-15,EN.PA,oui,oui,non,non,non,-0.396
2026-05-15,TTE.PA,non,oui,non,non,non,-2.9232
2026-05-15,SAF.PA,oui,non,non,non,non,14.0528
2026-05-15,AIR.PA,non,oui,non,non,non,6.9179
2026-05-15,PUB.PA,non,non,non,non,non,16.2905
2026-05-15,SGO.PA,non,non,non,non,non,4.9241
2026-05-15,MC.PA,non,non,oui,non,non,12.072
2026-05-15,CAP.PA,non,non,non,non,non,-0.1689
2026-05-22,ENGI.PA,oui,non,non,non,oui,-1.2514
2026-05-22,AC.PA,non,oui,oui,non,oui,11.0483
2026-05-22,EN.PA,oui,oui,non,non,oui,2.0069
2026-05-22,TTE.PA,oui,oui,non,non,oui,-9.6376
2026-05-22,SAF.PA,non,oui,non,non,oui,16.8776
2026-05-22,AIR.PA,non,non,non,non,oui,11.739
2026-05-22,PUB.PA,non,oui,oui,non,oui,7.8992
2026-05-22,SGO.PA,non,non,non,non,oui,7.1483
2026-05-22,MC.PA,non,oui,oui,non,oui,5.639
2026-05-22,CAP.PA,non,non,oui,non,oui,-10.3787
2026-05-29,ENGI.PA,oui,non,non,non,non,3.1734
2026-05-29,AC.PA,non,oui,oui,non,non,9.8511
2026-05-29,EN.PA,oui,non,non,non,non,-1.4071
2026-05-29,TTE.PA,oui,non,non,non,non,-9.0716
2026-05-29,SAF.PA,non,oui,oui,non,non,8.8322
2026-05-29,AIR.PA,non,non,oui,non,non,6.7891
2026-05-29,PUB.PA,non,oui,oui,non,non,3.4392
2026-05-29,SGO.PA,non,non,oui,non,non,6.1501
2026-05-29,MC.PA,non,oui,oui,non,non,4.7986
2026-05-29,CAP.PA,non,non,oui,non,non,-9.2058
2026-06-05,ENGI.PA,oui,non,non,non,non,2.9324
2026-06-05,AC.PA,non,oui,oui,non,non,12.1392
2026-06-05,EN.PA,oui,non,non,non,non,-3.6483
2026-06-05,TTE.PA,oui,non,non,non,non,-12.4013
2026-06-05,SAF.PA,non,oui,non,non,non,19.4975
2026-06-05,AIR.PA,non,oui,oui,non,non,15.1933
2026-06-05,PUB.PA,non,oui,oui,non,non,2.4537
2026-06-05,SGO.PA,non,oui,non,non,non,7.0438
2026-06-05,MC.PA,non,oui,oui,non,non,3.4756
2026-06-05,CAP.PA,non,oui,oui,non,non,-9.725
2026-06-12,ENGI.PA,non,non,non,non,non,-2.2901
2026-06-12,AC.PA,non,oui,oui,non,non,3.3762
2026-06-12,EN.PA,non,non,non,non,non,-7.1571
2026-06-12,TTE.PA,oui,non,non,non,non,-9.357
2026-06-12,SAF.PA,non,oui,oui,non,non,9.8007
2026-06-12,AIR.PA,non,oui,oui,non,non,10.029
2026-06-12,PUB.PA,non,oui,oui,non,non,1.6192
2026-06-12,SGO.PA,non,oui,oui,non,non,0.0528
2026-06-12,MC.PA,non,oui,oui,non,non,-4.0541
2026-06-12,CAP.PA,non,non,non,non,non,-8.0232
2026-06-19,ENGI.PA,oui,oui,non,non,oui,0.1118
2026-06-19,AC.PA,non,oui,oui,non,oui,-3.0849
2026-06-19,EN.PA,non,oui,non,non,oui,-5.0477
2026-06-19,TTE.PA,oui,non,non,non,oui,0.4498
2026-06-19,SAF.PA,non,oui,oui,non,oui,0.0304
2026-06-19,AIR.PA,non,oui,oui,non,oui,2.5868
2026-06-19,PUB.PA,non,oui,oui,non,oui,1.9985
2026-06-19,SGO.PA,non,oui,oui,non,oui,-2.9134
2026-06-19,MC.PA,non,oui,oui,non,oui,-0.8312
2026-06-19,CAP.PA,non,non,non,non,oui,2.0107
2026-06-26,ENGI.PA,non,oui,non,non,non,1.7576
2026-06-26,AC.PA,non,oui,oui,non,non,-7.7122
2026-06-26,EN.PA,oui,oui,non,non,non,-4.4422
