ANCRAGE,ISIN,TICKER,BRAS,K,SENS,DATE_EVENEMENT,J,Z,EXCES,EXCES_NET,TAILLE_PANIER
2010-03-01,FR0000120073,AI.PA,T2,2.0,haut,2010-03-05,4,2.4424,4.1254,3.5814,31
2010-02-01,FR0000121667,EL.PA,T2,2.0,haut,2010-03-05,24,2.0528,9.3164,8.7724,31
2010-03-01,FR0000121667,EL.PA,T2,2.0,haut,2010-03-05,4,2.1621,9.3164,8.7724,31
2010-01-04,FR0000121667,EL.PA,T2,2.0,haut,2010-03-09,46,2.0203,8.2392,7.6952,31
2010-03-29,FR0000130213,MMB.PA,T2,2.0,haut,2010-04-12,8,2.2169,-6.5757,-7.1197,31
2010-01-04,FR0000130213,MMB.PA,T2,2.0,haut,2010-04-14,70,2.1436,-10.9940,-11.5380,31
2010-02-01,FR0000130213,MMB.PA,T2,2.0,haut,2010-04-14,50,2.1842,-10.9940,-11.5380,31
2010-03-01,FR0000130213,MMB.PA,T2,2.0,haut,2010-04-14,30,2.2490,-10.9940,-11.5380,31
2010-05-26,FR0000121485,KER.PA,T2,2.0,haut,2010-06-18,17,2.0394,2.9541,2.4101,31
2010-03-29,FR0000121014,MC.PA,T2,2.0,haut,2010-06-21,58,2.1021,3.3240,2.7800,31
2010-04-28,FR0000121014,MC.PA,T2,2.0,haut,2010-06-21,38,2.1891,3.3240,2.7800,31
2010-04-28,FR0000121667,EL.PA,T2,2.0,haut,2010-06-21,38,2.2117,-2.1621,-2.7061,31
2010-05-26,FR0000121667,EL.PA,T2,2.0,haut,2010-06-21,18,2.1672,-2.1621,-2.7061,31
2010-04-28,FR0000121972,SU.PA,T2,2.0,haut,2010-06-21,38,2.1025,-1.7123,-2.2563,31
2010-05-26,FR0000121972,SU.PA,T2,2.0,haut,2010-06-21,18,2.0322,-1.7123,-2.2563,31
2010-03-29,FR0000120073,AI.PA,T2,2.0,haut,2010-06-22,59,2.2185,2.9968,2.4528,31
2010-04-28,FR0000120073,AI.PA,T2,2.0,haut,2010-06-22,39,2.3792,2.9968,2.4528,31
2010-05-26,FR0000120073,AI.PA,T2,2.0,haut,2010-06-22,19,2.3303,2.9968,2.4528,31
2010-01-04,FR0000120321,OR.PA,T2,2.0,haut,2010-06-22,119,2.0714,-1.3927,-1.9367,31
2010-02-01,FR0000120321,OR.PA,T2,2.0,haut,2010-06-22,99,2.2515,-1.3927,-1.9367,31
2010-03-01,FR0000120321,OR.PA,T2,2.0,haut,2010-06-22,79,2.2536,-1.3927,-1.9367,31
2010-03-29,FR0000120321,OR.PA,T2,2.0,haut,2010-06-22,59,2.3323,-1.3927,-1.9367,31
2010-04-28,FR0000120321,OR.PA,T2,2.0,haut,2010-06-22,39,2.3552,-1.3927,-1.9367,31
2010-05-26,FR0000120321,OR.PA,T2,2.0,haut,2010-06-22,19,2.2921,-1.3927,-1.9367,31
2010-03-29,FR0000120644,BN.PA,T2,2.0,haut,2010-06-22,59,2.1426,-3.3358,-3.8798,31
2010-04-28,FR0000120644,BN.PA,T2,2.0,haut,2010-06-22,39,2.2719,-3.3358,-3.8798,31
2010-05-26,FR0000120644,BN.PA,T2,2.0,haut,2010-06-22,19,2.1941,-3.3358,-3.8798,31
2010-04-28,FR0000120693,RI.PA,T2,2.0,haut,2010-06-22,39,2.0722,-11.5944,-12.1384,31
2010-05-26,FR0000120693,RI.PA,T2,2.0,haut,2010-06-22,19,2.0966,-11.5944,-12.1384,31
2010-03-01,FR0000121014,MC.PA,T2,2.0,haut,2010-06-22,79,2.0573,5.2052,4.6612,31
2010-05-26,FR0000121014,MC.PA,T2,2.0,haut,2010-06-22,19,2.0844,5.2052,4.6612,31
2010-04-28,FR0000121261,ML.PA,T2,2.0,haut,2010-06-22,39,2.1044,3.0830,2.5390,31
2010-05-26,FR0000121261,ML.PA,T2,2.0,haut,2010-06-22,19,2.1904,3.0830,2.5390,31
2010-04-28,FR0000121485,KER.PA,T2,2.0,haut,2010-06-22,39,2.1545,6.6019,6.0579,31
2010-03-29,FR0000121667,EL.PA,T2,2.0,haut,2010-06-22,59,2.1970,-3.4096,-3.9536,31
2010-03-01,FR0000121972,SU.PA,T2,2.0,haut,2010-06-22,79,2.1708,-1.1687,-1.7127,31
2010-03-29,FR0000121972,SU.PA,T2,2.0,haut,2010-06-22,59,2.3090,-1.1687,-1.7127,31
2010-04-28,FR0000131906,RNO.PA,T2,2.0,haut,2010-06-22,39,2.0322,4.5324,3.9884,31
2010-05-26,FR0000131906,RNO.PA,T2,2.0,haut,2010-06-22,19,2.0553,4.5324,3.9884,31
2010-03-01,FR0000045072,ACA.PA,T2,2.0,haut,2010-07-27,104,2.0316,6.8657,6.3217,31
2010-03-29,FR0000045072,ACA.PA,T2,2.0,haut,2010-07-27,84,2.2414,6.8657,6.3217,31
2010-04-28,FR0000045072,ACA.PA,T2,2.0,haut,2010-07-27,64,2.4650,6.8657,6.3217,31
2010-05-26,FR0000045072,ACA.PA,T2,2.0,haut,2010-07-27,44,2.3364,6.8657,6.3217,31
2010-06-23,FR0000045072,ACA.PA,T2,2.0,haut,2010-07-27,24,2.2970,6.8657,6.3217,31
2010-07-21,FR0000045072,ACA.PA,T2,2.0,haut,2010-07-27,4,2.1955,6.8657,6.3217,31
2010-02-01,FR0000130809,GLE.PA,T2,2.0,haut,2010-07-27,124,2.1648,-6.6979,-7.2419,31
2010-03-01,FR0000130809,GLE.PA,T2,2.0,haut,2010-07-27,104,2.3742,-6.6979,-7.2419,31
2010-03-29,FR0000130809,GLE.PA,T2,2.0,haut,2010-07-27,84,2.6039,-6.6979,-7.2419,31
2010-04-28,FR0000130809,GLE.PA,T2,2.0,haut,2010-07-27,64,2.8383,-6.6979,-7.2419,31
2010-05-26,FR0000130809,GLE.PA,T2,2.0,haut,2010-07-27,44,2.5982,-6.6979,-7.2419,31
2010-06-23,FR0000130809,GLE.PA,T2,2.0,haut,2010-07-27,24,2.5184,-6.6979,-7.2419,31
2010-07-21,FR0000130809,GLE.PA,T2,2.0,haut,2010-07-27,4,2.4173,-6.6979,-7.2419,31
2010-03-29,FR0000131104,BNP.PA,T2,2.0,haut,2010-07-27,84,2.1371,-7.5741,-8.1181,31
2010-04-28,FR0000131104,BNP.PA,T2,2.0,haut,2010-07-27,64,2.3090,-7.5741,-8.1181,31
2010-05-26,FR0000131104,BNP.PA,T2,2.0,haut,2010-07-27,44,2.1408,-7.5741,-8.1181,31
2010-06-23,FR0000131104,BNP.PA,T2,2.0,haut,2010-07-27,24,2.1117,-7.5741,-8.1181,31
2010-07-21,FR0000131104,BNP.PA,T2,2.0,haut,2010-07-27,4,2.0236,-7.5741,-8.1181,31
2010-01-04,FR0000130809,GLE.PA,T2,2.0,haut,2010-07-29,146,2.1582,-9.1948,-9.7388,31
2010-01-04,FR0000133308,ORA.PA,T2,2.0,haut,2010-07-29,146,2.1087,1.7364,1.1924,31
2010-02-01,FR0000133308,ORA.PA,T2,2.0,haut,2010-07-29,126,2.2118,1.7364,1.1924,31
2010-03-01,FR0000133308,ORA.PA,T2,2.0,haut,2010-07-29,106,2.3490,1.7364,1.1924,31
2010-03-29,FR0000133308,ORA.PA,T2,2.0,haut,2010-07-29,86,2.5481,1.7364,1.1924,31
2010-04-28,FR0000133308,ORA.PA,T2,2.0,haut,2010-07-29,66,2.5949,1.7364,1.1924,31
2010-05-26,FR0000133308,ORA.PA,T2,2.0,haut,2010-07-29,46,2.5221,1.7364,1.1924,31
2010-06-23,FR0000133308,ORA.PA,T2,2.0,haut,2010-07-29,26,2.5346,1.7364,1.1924,31
2010-07-21,FR0000133308,ORA.PA,T2,2.0,haut,2010-07-29,6,2.5522,1.7364,1.1924,31
2010-04-28,FR0010208488,ENGI.PA,T2,2.0,haut,2010-07-29,66,2.0335,2.3221,1.7781,31
2010-05-26,FR0010208488,ENGI.PA,T2,2.0,haut,2010-07-29,46,2.0678,2.3221,1.7781,31
2010-06-23,FR0010208488,ENGI.PA,T2,2.0,haut,2010-07-29,26,2.0641,2.3221,1.7781,31
2010-07-21,FR0010208488,ENGI.PA,T2,2.0,haut,2010-07-29,6,2.0279,2.3221,1.7781,31
2010-01-04,FR0000045072,ACA.PA,T2,2.0,haut,2010-08-02,148,2.0582,5.5784,5.0344,31
2010-02-01,FR0000045072,ACA.PA,T2,2.0,haut,2010-08-02,128,2.3249,5.5784,5.0344,31
2010-04-28,FR0000120628,CS.PA,T2,2.0,haut,2010-08-02,68,2.1076,-13.4984,-14.0424,31
2010-06-23,FR0000124141,VIE.PA,T2,2.0,haut,2010-08-02,28,2.0024,-7.1554,-7.6994,31
2010-07-21,FR0000124141,VIE.PA,T2,2.0,haut,2010-08-02,8,2.0646,-7.1554,-7.6994,31
2010-04-28,FR0000127771,VIV.PA,T2,2.0,haut,2010-08-02,68,2.0177,4.8910,4.3470,31
2010-05-26,FR0000127771,VIV.PA,T2,2.0,haut,2010-08-02,48,2.0065,4.8910,4.3470,31
2010-06-23,FR0000127771,VIV.PA,T2,2.0,haut,2010-08-02,28,2.0312,4.8910,4.3470,31
2010-07-21,FR0000127771,VIV.PA,T2,2.0,haut,2010-08-02,8,2.0255,4.8910,4.3470,31
2010-03-01,FR0000131104,BNP.PA,T2,2.0,haut,2010-08-02,108,2.2127,-8.9162,-9.4602,31
2010-03-29,FR0000120172,CA.PA,T2,2.0,haut,2010-09-21,124,2.0574,-25.1556,-25.6996,31
2010-04-28,FR0000120172,CA.PA,T2,2.0,haut,2010-09-21,104,2.1090,-25.1556,-25.6996,31
2010-05-26,FR0000120172,CA.PA,T2,2.0,haut,2010-09-21,84,2.1202,-25.1556,-25.6996,31
2010-06-23,FR0000120172,CA.PA,T2,2.0,haut,2010-09-21,64,2.2644,-25.1556,-25.6996,31
2010-07-21,FR0000120172,CA.PA,T2,2.0,haut,2010-09-21,44,2.2881,-25.1556,-25.6996,31
2010-08-18,FR0000120172,CA.PA,T2,2.0,haut,2010-09-21,24,2.3724,-25.1556,-25.6996,31
2010-09-15,FR0000120172,CA.PA,T2,2.0,haut,2010-09-21,4,2.3421,-25.1556,-25.6996,31
2010-05-26,FR0000120578,SAN.PA,T2,2.0,haut,2010-09-21,84,2.0369,-7.2054,-7.7494,31
2010-06-23,FR0000120578,SAN.PA,T2,2.0,haut,2010-09-21,64,2.2725,-7.2054,-7.7494,31
2010-07-21,FR0000120578,SAN.PA,T2,2.0,haut,2010-09-21,44,2.2441,-7.2054,-7.7494,31
2010-08-18,FR0000120578,SAN.PA,T2,2.0,haut,2010-09-21,24,2.2046,-7.2054,-7.7494,31
2010-09-15,FR0000120578,SAN.PA,T2,2.0,haut,2010-09-21,4,2.1749,-7.2054,-7.7494,31
2010-07-21,FR0000121485,KER.PA,T2,2.0,haut,2010-09-21,44,2.0874,2.7332,2.1892,31
2010-08-18,FR0000121485,KER.PA,T2,2.0,haut,2010-09-21,24,2.0911,2.7332,2.1892,31
2010-09-15,FR0000121485,KER.PA,T2,2.0,haut,2010-09-21,4,2.1146,2.7332,2.1892,31
2010-03-01,FR0000120172,CA.PA,T2,2.0,haut,2010-09-23,146,2.0134,-25.0476,-25.5916,31
2010-08-18,NL0000226223,STMPA.PA,T2,2.0,haut,2010-11-01,53,2.0506,29.5261,29.2801,31
2010-09-15,NL0000226223,STMPA.PA,T2,2.0,haut,2010-11-01,33,2.0623,29.5261,29.2801,31
2010-10-13,NL0000226223,STMPA.PA,T2,2.0,haut,2010-11-01,13,2.1191,29.6425,29.3965,31
2010-06-23,NL0000226223,STMPA.PA,T2,2.0,haut,2010-11-05,97,2.0655,35.4649,35.2189,31
2010-07-21,NL0000226223,STMPA.PA,T2,2.0,haut,2010-11-05,77,2.1137,35.4649,35.2189,31
2010-05-26,NL0000226223,STMPA.PA,T2,2.0,haut,2010-11-09,119,2.0135,30.2628,30.0168,31
2010-11-10,NL0000226223,STMPA.PA,T2,2.0,haut,2010-11-18,6,2.0143,26.5227,26.2767,31
2010-04-28,NL0000226223,STMPA.PA,T2,2.0,haut,2010-12-09,161,2.0562,21.2677,21.0217,31
2010-12-08,NL0000226223,STMPA.PA,T2,2.0,haut,2010-12-09,1,2.5524,21.2064,20.9604,31
2010-06-23,FR0000121972,SU.PA,T2,2.0,haut,2010-12-14,124,2.0236,-5.2622,-5.8062,31
2010-07-21,FR0000121972,SU.PA,T2,2.0,haut,2010-12-14,104,2.0460,-5.2622,-5.8062,31
2010-08-18,FR0000121972,SU.PA,T2,2.0,haut,2010-12-14,84,2.0086,-5.2622,-5.8062,31
2010-09-15,FR0000121972,SU.PA,T2,2.0,haut,2010-12-14,64,2.0004,-5.2622,-5.8062,31
2010-10-13,FR0000121972,SU.PA,T2,2.0,haut,2010-12-14,44,2.0408,-5.2205,-5.7645,31
2010-11-10,FR0000121972,SU.PA,T2,2.0,haut,2010-12-14,24,2.0628,-5.2205,-5.7645,31
2010-10-13,FR0000130577,PUB.PA,T2,2.0,haut,2010-12-20,48,2.0243,0.0735,-0.4705,31
2010-11-10,FR0000130577,PUB.PA,T2,2.0,haut,2010-12-20,28,2.0988,0.0735,-0.4705,31
2010-12-08,FR0000130577,PUB.PA,T2,2.0,haut,2010-12-20,8,2.1225,0.0735,-0.4705,31
2010-06-23,FR0000120693,RI.PA,T2,2.0,haut,2010-12-21,129,2.0471,-8.5154,-9.0594,31
2010-07-21,FR0000120693,RI.PA,T2,2.0,haut,2010-12-21,109,2.2053,-8.5154,-9.0594,31
2010-08-18,FR0000120693,RI.PA,T2,2.0,haut,2010-12-21,89,2.2407,-8.5154,-9.0594,31
2010-09-15,FR0000120693,RI.PA,T2,2.0,haut,2010-12-21,69,2.2746,-8.5154,-9.0594,31
2010-10-13,FR0000120693,RI.PA,T2,2.0,haut,2010-12-21,49,2.3664,-8.4824,-9.0264,31
2010-11-10,FR0000120693,RI.PA,T2,2.0,haut,2010-12-21,29,2.3258,-8.4824,-9.0264,31
2010-12-08,FR0000120693,RI.PA,T2,2.0,haut,2010-12-21,9,2.2496,-8.4824,-9.0264,31
2010-10-13,LU0323134006,MT.AS,T2,2.0,haut,2010-12-21,49,2.0450,-12.5499,-12.7959,31
2010-11-10,LU0323134006,MT.AS,T2,2.0,haut,2010-12-21,29,2.1140,-12.5499,-12.7959,31
2010-12-08,LU0323134006,MT.AS,T2,2.0,haut,2010-12-21,9,2.1298,-12.5499,-12.7959,31
2010-12-08,FR0010220475,ALO.PA,T2,2.0,haut,2010-12-28,13,2.0309,14.0994,13.5554,31
2010-08-18,FR0000130213,MMB.PA,T2,2.0,haut,2011-01-14,105,2.0243,-13.1262,-13.6702,31
2010-09-15,FR0000130213,MMB.PA,T2,2.0,haut,2011-01-14,85,2.0277,-13.1262,-13.6702,31
2010-11-10,NL0000235190,AIR.PA,T2,2.0,haut,2011-01-14,45,2.0008,-1.2366,-1.4826,31
2010-04-28,FR0000130213,MMB.PA,T2,2.0,haut,2011-01-18,187,2.3795,-13.5056,-14.0496,31
2010-05-26,FR0000130213,MMB.PA,T2,2.0,haut,2011-01-18,167,2.4040,-13.5056,-14.0496,31
2010-06-23,FR0000130213,MMB.PA,T2,2.0,haut,2011-01-18,147,2.4161,-13.5056,-14.0496,31
2010-07-21,FR0000130213,MMB.PA,T2,2.0,haut,2011-01-18,127,2.4135,-13.5056,-14.0496,31
2011-01-07,NL0000226223,STMPA.PA,T2,2.0,haut,2011-01-18,7,2.3851,-8.0899,-8.3359,31
2010-03-29,NL0000235190,AIR.PA,T2,2.0,haut,2011-01-18,207,2.0635,-1.8636,-2.1096,31
2010-04-28,NL0000235190,AIR.PA,T2,2.0,haut,2011-01-18,187,2.2792,-1.8636,-2.1096,31
2010-05-26,NL0000235190,AIR.PA,T2,2.0,haut,2011-01-18,167,2.2978,-1.8636,-2.1096,31
2010-06-23,NL0000235190,AIR.PA,T2,2.0,haut,2011-01-18,147,2.3612,-1.8636,-2.1096,31
2010-07-21,NL0000235190,AIR.PA,T2,2.0,haut,2011-01-18,127,2.3229,-1.8636,-2.1096,31
2010-08-18,NL0000235190,AIR.PA,T2,2.0,haut,2011-01-18,107,2.3236,-1.8636,-2.1096,31
2010-09-15,NL0000235190,AIR.PA,T2,2.0,haut,2011-01-18,87,2.3949,-1.8636,-2.1096,31
2010-10-13,NL0000235190,AIR.PA,T2,2.0,haut,2011-01-18,67,2.3942,-2.3610,-2.6070,31
2010-12-08,NL0000235190,AIR.PA,T2,2.0,haut,2011-01-18,27,2.4254,-2.3610,-2.6070,31
2011-01-07,NL0000235190,AIR.PA,T2,2.0,haut,2011-01-18,7,2.4177,-2.3610,-2.6070,31
2010-05-26,FR0000120628,CS.PA,T2,2.0,haut,2011-01-26,173,2.0302,-1.5587,-2.1027,31
2010-06-23,FR0000120628,CS.PA,T2,2.0,haut,2011-01-26,153,2.0517,-1.5587,-2.1027,31
2010-07-21,FR0000120628,CS.PA,T2,2.0,haut,2011-01-26,133,2.0686,-1.5587,-2.1027,31
2010-11-10,FR0000120628,CS.PA,T2,2.0,haut,2011-01-26,53,2.0049,-2.0762,-2.6202,31
2011-01-07,FR0010220475,ALO.PA,T2,2.0,haut,2011-01-26,13,2.0357,6.1190,5.5750,31
2010-03-29,FR0000120628,CS.PA,T2,2.0,haut,2011-01-27,214,2.0334,-1.8160,-2.3600,31
2010-08-18,FR0000120628,CS.PA,T2,2.0,haut,2011-01-27,114,2.1229,-1.8160,-2.3600,31
2010-09-15,FR0000120628,CS.PA,T2,2.0,haut,2011-01-27,94,2.0977,-1.8160,-2.3600,31
2010-10-13,FR0000120628,CS.PA,T2,2.0,haut,2011-01-27,74,2.1035,-2.1715,-2.7155,31
2010-12-08,FR0000120628,CS.PA,T2,2.0,haut,2011-01-27,34,2.1190,-2.1715,-2.7155,31
2011-01-07,FR0000120628,CS.PA,T2,2.0,haut,2011-01-27,14,2.0993,-2.1715,-2.7155,31
2010-03-01,NL0000235190,AIR.PA,T2,2.0,haut,2011-01-28,235,2.0327,-1.8593,-2.1053,31
2011-02-04,FR0000120628,CS.PA,T2,2.0,haut,2011-02-07,1,2.2740,0.0994,-0.4446,31
2010-03-01,FR0010220475,ALO.PA,T2,2.0,haut,2011-02-07,241,2.1126,1.5960,1.0520,31
2010-03-29,FR0010220475,ALO.PA,T2,2.0,haut,2011-02-07,221,2.2044,1.5960,1.0520,31
2010-04-28,FR0010220475,ALO.PA,T2,2.0,haut,2011-02-07,201,2.4367,1.5960,1.0520,31
2010-05-26,FR0010220475,ALO.PA,T2,2.0,haut,2011-02-07,181,2.5043,1.5960,1.0520,31
2010-06-23,FR0010220475,ALO.PA,T2,2.0,haut,2011-02-07,161,2.5552,1.5960,1.0520,31
2010-07-21,FR0010220475,ALO.PA,T2,2.0,haut,2011-02-07,141,2.6176,1.5960,1.0520,31
2010-08-18,FR0010220475,ALO.PA,T2,2.0,haut,2011-02-07,121,2.6643,1.5960,1.0520,31
2010-09-15,FR0010220475,ALO.PA,T2,2.0,haut,2011-02-07,101,2.6321,1.5960,1.0520,31
2010-10-13,FR0010220475,ALO.PA,T2,2.0,haut,2011-02-07,81,2.7168,1.2717,0.7277,31
2010-11-10,FR0010220475,ALO.PA,T2,2.0,haut,2011-02-07,61,2.7093,1.2717,0.7277,31
2011-02-04,FR0010220475,ALO.PA,T2,2.0,haut,2011-02-07,1,2.7768,1.2717,0.7277,31
2010-07-21,FR0000125338,CAP.PA,T2,2.0,haut,2011-02-08,142,2.0710,4.2466,3.7026,31
2010-08-18,FR0000125338,CAP.PA,T2,2.0,haut,2011-02-08,122,2.0044,4.2466,3.7026,31
2010-10-13,FR0000125338,CAP.PA,T2,2.0,haut,2011-02-08,82,2.0157,3.8696,3.3256,31
2010-11-10,FR0000125338,CAP.PA,T2,2.0,haut,2011-02-08,62,2.0451,3.8696,3.3256,31
2010-12-08,FR0000125338,CAP.PA,T2,2.0,haut,2011-02-08,42,2.0292,3.8696,3.3256,31
2011-01-07,FR0000125338,CAP.PA,T2,2.0,haut,2011-02-08,22,2.0896,3.8696,3.3256,31
2011-02-04,FR0000125338,CAP.PA,T2,2.0,haut,2011-02-08,2,2.0937,3.8696,3.3256,31
2011-02-04,FR0000130577,PUB.PA,T2,2.0,haut,2011-02-11,5,2.0015,-6.7655,-7.3095,31
2010-06-23,FR0000121667,EL.PA,T2,2.0,haut,2011-02-17,169,2.1960,12.3568,11.8128,31
2010-07-21,FR0000121667,EL.PA,T2,2.0,haut,2011-02-17,149,2.2326,12.3568,11.8128,31
2010-08-18,FR0000121667,EL.PA,T2,2.0,haut,2011-02-17,129,2.2954,12.3568,11.8128,31
2010-09-15,FR0000121667,EL.PA,T2,2.0,haut,2011-02-17,109,2.3166,12.3568,11.8128,31
2010-10-13,FR0000121667,EL.PA,T2,2.0,haut,2011-02-17,89,2.3870,12.1223,11.5783,31
2010-11-10,FR0000121667,EL.PA,T2,2.0,haut,2011-02-17,69,2.3505,12.1223,11.5783,31
2010-12-08,FR0000121667,EL.PA,T2,2.0,haut,2011-02-17,49,2.3754,12.1223,11.5783,31
2011-01-07,FR0000121667,EL.PA,T2,2.0,haut,2011-02-17,29,2.3792,12.1223,11.5783,31
2011-02-04,FR0000121667,EL.PA,T2,2.0,haut,2011-02-17,9,2.4041,12.1223,11.5783,31
2010-03-29,FR0000125338,CAP.PA,T2,2.0,haut,2011-02-17,229,2.0120,-2.8529,-3.3969,31
2010-04-28,FR0000125338,CAP.PA,T2,2.0,haut,2011-02-17,209,2.0958,-2.8529,-3.3969,31
2010-05-26,FR0000125338,CAP.PA,T2,2.0,haut,2011-02-17,189,2.0765,-2.8529,-3.3969,31
2010-06-23,FR0000125338,CAP.PA,T2,2.0,haut,2011-02-17,169,2.0663,-2.8529,-3.3969,31
2010-09-15,FR0000125338,CAP.PA,T2,2.0,haut,2011-02-17,109,2.1013,-2.8529,-3.3969,31
2010-11-10,FR0000120578,SAN.PA,T2,2.0,haut,2011-04-13,108,2.0061,12.8172,12.2732,31
2010-12-08,FR0000120578,SAN.PA,T2,2.0,haut,2011-04-13,88,2.0286,12.8172,12.2732,31
2011-01-07,FR0000120578,SAN.PA,T2,2.0,haut,2011-04-13,68,2.0552,12.8172,12.2732,31
2011-02-04,FR0000120578,SAN.PA,T2,2.0,haut,2011-04-13,48,2.0539,12.8172,12.2732,31
2011-03-04,FR0000120578,SAN.PA,T2,2.0,haut,2011-04-13,28,2.0370,12.8172,12.2732,31
2010-11-10,FR0000121485,KER.PA,T2,2.0,haut,2011-04-13,108,2.0010,14.7786,14.2346,31
2011-03-04,FR0000121485,KER.PA,T2,2.0,haut,2011-04-13,28,2.0058,14.7786,14.2346,31
2011-03-04,FR0000121667,EL.PA,T2,2.0,haut,2011-04-13,28,2.5651,5.0046,4.4606,31
2011-04-01,FR0000121667,EL.PA,T2,2.0,haut,2011-04-13,8,2.5015,5.0046,4.4606,31
2011-03-04,FR0010220475,ALO.PA,T2,2.0,haut,2011-04-13,28,2.1618,-5.1367,-5.6807,31
2011-04-01,FR0010220475,ALO.PA,T2,2.0,haut,2011-04-13,8,2.0811,-5.1367,-5.6807,31
2010-12-08,FR0000121485,KER.PA,T2,2.0,haut,2011-04-14,89,2.0140,13.1622,12.6182,31
2011-01-07,FR0000121485,KER.PA,T2,2.0,haut,2011-04-14,69,2.0580,13.1622,12.6182,31
2011-02-04,FR0000121485,KER.PA,T2,2.0,haut,2011-04-14,49,2.0335,13.1622,12.6182,31
2011-04-01,FR0000121485,KER.PA,T2,2.0,haut,2011-04-14,9,2.0275,13.1622,12.6182,31
2010-06-23,FR0000120644,BN.PA,T2,2.0,haut,2011-04-15,210,2.2559,10.4370,9.8930,31
2010-07-21,FR0000120644,BN.PA,T2,2.0,haut,2011-04-15,190,2.2569,10.4370,9.8930,31
2010-08-18,FR0000120644,BN.PA,T2,2.0,haut,2011-04-15,170,2.2050,10.4370,9.8930,31
2010-09-15,FR0000120644,BN.PA,T2,2.0,haut,2011-04-15,150,2.2227,10.4370,9.8930,31
2010-10-13,FR0000120644,BN.PA,T2,2.0,haut,2011-04-15,130,2.2435,10.4551,9.9111,31
2010-11-10,FR0000120644,BN.PA,T2,2.0,haut,2011-04-15,110,2.2900,10.4551,9.9111,31
2010-12-08,FR0000120644,BN.PA,T2,2.0,haut,2011-04-15,90,2.2841,10.4551,9.9111,31
2011-01-07,FR0000120644,BN.PA,T2,2.0,haut,2011-04-15,70,2.2852,10.4551,9.9111,31
2011-02-04,FR0000120644,BN.PA,T2,2.0,haut,2011-04-15,50,2.3454,10.4551,9.9111,31
2011-03-04,FR0000120644,BN.PA,T2,2.0,haut,2011-04-15,30,2.3287,10.4551,9.9111,31
2011-04-01,FR0000120644,BN.PA,T2,2.0,haut,2011-04-15,10,2.2965,10.4551,9.9111,31
2011-05-03,FR0000127771,VIV.PA,T2,2.0,haut,2011-05-13,8,2.0587,-1.3860,-1.9300,31
2010-08-18,FR0000127771,VIV.PA,T2,2.0,haut,2011-05-18,191,2.2660,1.8908,1.3468,31
2010-09-15,FR0000127771,VIV.PA,T2,2.0,haut,2011-05-18,171,2.2224,1.8908,1.3468,31
2010-10-13,FR0000127771,VIV.PA,T2,2.0,haut,2011-05-18,151,2.2465,1.7589,1.2149,31
2010-11-10,FR0000127771,VIV.PA,T2,2.0,haut,2011-05-18,131,2.2834,1.7589,1.2149,31
2010-12-08,FR0000127771,VIV.PA,T2,2.0,haut,2011-05-18,111,2.2871,1.7589,1.2149,31
2011-01-07,FR0000127771,VIV.PA,T2,2.0,haut,2011-05-18,91,2.3148,1.7589,1.2149,31
2011-02-04,FR0000127771,VIV.PA,T2,2.0,haut,2011-05-18,71,2.3460,1.7589,1.2149,31
2011-03-04,FR0000127771,VIV.PA,T2,2.0,haut,2011-05-18,51,2.3214,1.7589,1.2149,31
2011-04-01,FR0000127771,VIV.PA,T2,2.0,haut,2011-05-18,31,2.2721,1.7589,1.2149,31
2010-10-13,FR0000120578,SAN.PA,T2,2.0,haut,2011-05-19,152,2.0134,6.7091,6.1651,31
2011-04-01,FR0000120578,SAN.PA,T2,2.0,haut,2011-05-19,32,2.0257,6.7091,6.1651,31
2011-05-03,FR0000120578,SAN.PA,T2,2.0,haut,2011-05-19,12,2.0671,6.7091,6.1651,31
2010-11-10,FR0000120503,EN.PA,T2,2.0,haut,2011-09-07,211,2.1225,-8.3324,-8.8764,31
2010-12-08,FR0000120503,EN.PA,T2,2.0,haut,2011-09-07,191,2.1860,-8.3324,-8.8764,31
2011-01-07,FR0000120503,EN.PA,T2,2.0,haut,2011-09-07,171,2.1981,-8.3324,-8.8764,31
2011-02-04,FR0000120503,EN.PA,T2,2.0,haut,2011-09-07,151,2.2266,-8.3324,-8.8764,31
2011-03-04,FR0000120503,EN.PA,T2,2.0,haut,2011-09-07,131,2.2983,-8.3324,-8.8764,31
2011-04-01,FR0000120503,EN.PA,T2,2.0,haut,2011-09-07,111,2.3405,-8.3324,-8.8764,31
2011-05-03,FR0000120503,EN.PA,T2,2.0,haut,2011-09-07,91,2.5239,-8.3324,-8.8764,31
2011-05-31,FR0000120503,EN.PA,T2,2.0,haut,2011-09-07,71,2.6996,-8.3324,-8.8764,31
2011-06-28,FR0000120503,EN.PA,T2,2.0,haut,2011-09-07,51,2.8971,-8.3324,-8.8764,31
2011-07-26,FR0000120503,EN.PA,T2,2.0,haut,2011-09-07,31,2.9018,-8.3324,-8.8764,31
2011-08-23,FR0000120503,EN.PA,T2,2.0,haut,2011-09-07,11,2.5818,-8.3324,-8.8764,31
2011-05-31,FR0000120578,SAN.PA,T2,2.0,haut,2011-09-07,71,2.2828,2.5708,2.0268,31
2011-06-28,FR0000120578,SAN.PA,T2,2.0,haut,2011-09-07,51,2.3438,2.5708,2.0268,31
