DATE,TICKER,PHASE,SOUS_ECHANTILLON,TOP10,SOUS_BAS,AU_DESSUS_HAUT,TAUX_20_POSITIF,PERSISTANT,EXCES_20,BANDE_SUIVANTE
2022-10-14,ERF.PA,1,non,non,non,non,non,non,3.7477,oui
2022-10-14,GLE.PA,1,non,non,non,non,non,non,-3.3424,oui
2022-10-14,HO.PA,1,non,non,oui,non,non,oui,-9.7313,oui
2022-10-14,KER.PA,1,non,non,oui,non,non,oui,10.2993,non
2022-10-14,LR.PA,1,non,non,non,non,oui,non,3.3315,oui
2022-10-14,MC.PA,1,non,oui,oui,non,non,oui,1.9159,oui
2022-10-14,ML.PA,1,non,non,non,non,non,non,5.8494,oui
2022-10-14,MT.AS,1,non,non,non,non,oui,non,9.348,oui
2022-10-14,OR.PA,1,non,oui,oui,non,non,oui,-4.7737,non
2022-10-14,ORA.PA,1,non,non,non,non,non,non,-7.1987,oui
2022-10-14,PUB.PA,1,non,oui,non,oui,oui,non,6.7279,non
2022-10-14,RI.PA,1,non,oui,oui,non,non,oui,-5.8641,oui
2022-10-14,RMS.PA,1,non,oui,non,non,oui,non,4.1425,oui
2022-10-14,RNO.PA,1,non,oui,non,non,oui,non,-5.2341,oui
2022-10-14,SAF.PA,1,non,oui,non,non,oui,non,-2.6675,oui
2022-10-14,SAN.PA,1,non,non,non,non,oui,non,-9.9856,oui
2022-10-14,SGO.PA,1,non,non,non,non,non,non,5.7298,non
2022-10-14,STLAP.PA,1,non,non,non,non,non,non,3.0556,oui
2022-10-14,STMPA.PA,1,non,non,oui,non,non,non,1.085,oui
2022-10-14,SU.PA,1,non,non,non,non,oui,non,5.4517,oui
2022-10-14,TEP.PA,1,non,non,oui,non,non,oui,-37.11,oui
2022-10-14,TTE.PA,1,non,non,non,oui,oui,non,-1.7871,non
2022-10-14,VIE.PA,1,non,non,non,non,non,non,5.2816,oui
2022-10-14,VIV.PA,1,non,non,non,non,non,non,-0.8286,oui
2022-10-14,WLN.PA,1,non,oui,non,non,non,non,-1.548,oui
2022-10-17,ACA.PA,2,non,non,non,non,non,non,1.9516,oui
2022-10-17,AI.PA,2,non,non,non,non,non,non,6.1415,oui
2022-10-17,AIR.PA,2,non,non,non,non,oui,non,4.6587,non
2022-10-17,ALO.PA,2,non,non,non,non,non,non,25.7088,oui
2022-10-17,BN.PA,2,non,non,non,non,non,non,-5.1433,oui
2022-10-17,BNP.PA,2,non,non,non,non,non,non,5.7583,oui
2022-10-17,CA.PA,2,non,non,non,non,non,non,-0.5953,oui
2022-10-17,CAP.PA,2,non,non,non,non,oui,non,0.0922,oui
2022-10-17,CS.PA,2,non,oui,non,non,non,non,2.3958,oui
2022-10-17,DG.PA,2,non,non,non,non,non,non,1.0938,oui
2022-10-17,DSY.PA,2,non,non,oui,non,non,oui,-1.1968,non
2022-10-17,EL.PA,2,non,non,non,non,oui,non,-0.8558,oui
2022-10-17,EN.PA,2,non,non,non,non,non,non,3.5924,oui
2022-10-17,ENGI.PA,2,non,oui,non,non,non,non,8.0498,oui
2022-10-17,ERF.PA,2,non,non,non,non,oui,non,1.8779,oui
2022-10-17,GLE.PA,2,non,non,non,non,non,non,-1.8485,oui
2022-10-17,HO.PA,2,non,non,non,non,non,non,-10.3661,oui
2022-10-17,KER.PA,2,non,non,oui,non,non,oui,7.8185,non
2022-10-17,LR.PA,2,non,non,non,non,oui,non,2.3606,oui
2022-10-17,MC.PA,2,non,oui,non,non,oui,non,0.653,oui
2022-10-17,ML.PA,2,non,non,non,non,non,non,5.1993,oui
2022-10-17,MT.AS,2,non,non,non,non,oui,non,9.0706,oui
2022-10-17,OR.PA,2,non,oui,oui,non,non,oui,-3.7468,non
2022-10-17,ORA.PA,2,non,non,non,non,non,non,-5.6351,oui
2022-10-17,PUB.PA,2,non,oui,non,oui,oui,non,4.0037,non
2022-10-17,RI.PA,2,non,oui,oui,non,non,oui,-5.1632,oui
2022-10-17,RMS.PA,2,non,oui,non,non,oui,non,1.5577,oui
2022-10-17,RNO.PA,2,non,oui,non,non,oui,non,-6.675,oui
2022-10-17,SAF.PA,2,non,oui,non,non,oui,non,-5.6454,oui
2022-10-17,SAN.PA,2,non,non,non,non,oui,non,-6.8274,oui
2022-10-17,SGO.PA,2,non,non,non,oui,oui,non,5.2486,non
2022-10-17,STLAP.PA,2,non,non,non,non,non,non,3.0514,oui
2022-10-17,STMPA.PA,2,non,non,non,non,non,non,4.2462,oui
2022-10-17,SU.PA,2,non,non,non,non,oui,non,3.8667,oui
2022-10-17,TEP.PA,2,non,non,non,non,non,non,-32.2418,oui
2022-10-17,TTE.PA,2,non,non,non,oui,oui,non,-1.8098,non
2022-10-17,VIE.PA,2,non,non,non,non,non,non,6.6575,oui
2022-10-17,VIV.PA,2,non,non,non,non,non,non,-0.2245,non
2022-10-17,WLN.PA,2,non,oui,non,non,oui,non,-6.1055,oui
2022-10-18,ACA.PA,3,non,non,non,non,non,non,0.3029,oui
2022-10-18,AI.PA,3,non,non,non,non,oui,non,5.2614,oui
2022-10-18,AIR.PA,3,non,non,non,oui,oui,non,5.0294,non
2022-10-18,ALO.PA,3,non,non,non,non,oui,non,17.4063,oui
2022-10-18,BN.PA,3,non,non,non,non,non,non,-6.6525,oui
2022-10-18,BNP.PA,3,non,non,non,non,non,non,4.5685,oui
2022-10-18,CA.PA,3,non,non,non,non,non,non,-0.3065,oui
2022-10-18,CAP.PA,3,non,non,non,non,oui,non,0.9687,oui
2022-10-18,CS.PA,3,non,oui,non,non,non,non,2.0437,oui
2022-10-18,DG.PA,3,non,non,non,non,non,non,1.8635,oui
2022-10-18,DSY.PA,3,non,non,oui,non,non,oui,-1.1287,non
2022-10-18,EL.PA,3,non,non,non,non,oui,non,-1.1197,oui
2022-10-18,EN.PA,3,non,non,non,non,non,non,3.1042,oui
2022-10-18,ENGI.PA,3,non,oui,non,non,non,non,9.171,oui
2022-10-18,ERF.PA,3,non,non,non,non,oui,non,3.4554,oui
2022-10-18,GLE.PA,3,non,non,non,non,non,non,-1.7784,oui
2022-10-18,HO.PA,3,non,non,non,non,non,non,-7.769,oui
2022-10-18,KER.PA,3,non,non,oui,non,non,oui,8.4743,non
2022-10-18,LR.PA,3,non,non,non,non,oui,non,-0.4897,oui
2022-10-18,MC.PA,3,non,oui,non,non,oui,non,1.6292,non
2022-10-18,ML.PA,3,non,non,non,non,non,non,5.5408,oui
2022-10-18,MT.AS,3,non,non,non,non,oui,non,8.682,oui
2022-10-18,OR.PA,3,non,oui,oui,non,non,oui,-5.2603,non
2022-10-18,ORA.PA,3,non,non,non,non,non,non,-5.3348,oui
2022-10-18,PUB.PA,3,non,oui,non,oui,oui,non,0.8599,non
2022-10-18,RI.PA,3,non,oui,non,non,non,non,-7.6473,non
2022-10-18,RMS.PA,3,non,oui,non,non,oui,non,1.7382,oui
2022-10-18,RNO.PA,3,non,oui,non,non,oui,non,-5.7216,oui
2022-10-18,SAF.PA,3,non,oui,non,non,oui,non,-4.5279,oui
2022-10-18,SAN.PA,3,non,non,non,non,oui,non,-5.5031,oui
2022-10-18,SGO.PA,3,non,non,non,oui,oui,non,1.5942,oui
2022-10-18,STLAP.PA,3,non,non,non,non,non,non,2.5723,oui
2022-10-18,STMPA.PA,3,non,non,non,non,non,non,5.6314,oui
2022-10-18,SU.PA,3,non,non,non,non,oui,non,1.7218,oui
2022-10-18,TEP.PA,3,non,non,non,non,non,non,-24.9258,oui
2022-10-18,TTE.PA,3,non,non,non,oui,oui,non,1.7828,non
2022-10-18,VIE.PA,3,non,non,non,non,non,non,9.1311,oui
2022-10-18,VIV.PA,3,non,non,non,oui,non,non,-1.517,non
2022-10-18,WLN.PA,3,non,oui,non,non,oui,non,-8.0499,oui
2022-10-19,ACA.PA,4,non,non,non,non,non,non,-0.6871,oui
2022-10-19,AI.PA,4,non,non,non,non,oui,non,4.5261,non
2022-10-19,AIR.PA,4,non,non,non,oui,oui,non,4.7603,non
2022-10-19,ALO.PA,4,non,non,non,non,oui,non,25.1263,oui
2022-10-19,BN.PA,4,non,non,non,non,non,non,-3.9282,oui
2022-10-19,BNP.PA,4,non,non,non,non,non,non,4.9458,oui
2022-10-19,CA.PA,4,non,non,non,non,oui,non,-2.2428,oui
2022-10-19,CAP.PA,4,non,non,non,non,oui,non,1.4418,oui
2022-10-19,CS.PA,4,non,oui,non,non,oui,non,0.4784,oui
2022-10-19,DG.PA,4,non,non,non,non,oui,non,2.683,oui
2022-10-19,DSY.PA,4,non,non,oui,non,non,oui,-1.7896,oui
2022-10-19,EL.PA,4,non,non,non,non,oui,non,0.4693,oui
2022-10-19,EN.PA,4,non,non,non,non,non,non,2.8233,oui
2022-10-19,ENGI.PA,4,non,oui,non,non,non,non,7.8618,oui
2022-10-19,ERF.PA,4,non,non,non,non,oui,non,0.993,oui
2022-10-19,GLE.PA,4,non,non,non,non,oui,non,-2.5345,oui
2022-10-19,HO.PA,4,non,non,non,non,oui,non,-5.7013,oui
2022-10-19,KER.PA,4,non,non,oui,non,non,oui,8.7083,oui
2022-10-19,LR.PA,4,non,non,non,non,oui,non,-0.9247,oui
2022-10-19,MC.PA,4,non,oui,oui,non,oui,non,3.273,oui
2022-10-19,ML.PA,4,non,non,non,non,non,non,5.2738,oui
2022-10-19,MT.AS,4,non,non,non,non,oui,non,4.9707,non
2022-10-19,OR.PA,4,non,oui,oui,non,non,oui,-3.0237,non
2022-10-19,ORA.PA,4,non,non,non,non,non,non,-6.078,oui
2022-10-19,PUB.PA,4,non,oui,non,oui,oui,non,-0.5353,non
2022-10-19,RI.PA,4,non,oui,oui,non,non,non,-5.503,non
2022-10-19,RMS.PA,4,non,oui,non,non,oui,non,2.0334,oui
2022-10-19,RNO.PA,4,non,oui,non,non,oui,non,-8.4874,oui
2022-10-19,SAF.PA,4,non,oui,non,non,oui,non,-2.6373,oui
2022-10-19,SAN.PA,4,non,non,non,non,oui,non,-3.8199,oui
2022-10-19,SGO.PA,4,non,non,non,non,oui,non,1.8165,non
2022-10-19,STLAP.PA,4,non,non,non,non,non,non,1.2734,oui
2022-10-19,STMPA.PA,4,non,non,non,non,non,non,3.3092,oui
2022-10-19,SU.PA,4,non,non,non,non,oui,non,1.9226,oui
2022-10-19,TEP.PA,4,non,non,non,non,oui,non,-25.6177,oui
2022-10-19,TTE.PA,4,non,non,non,oui,oui,non,2.1984,non
2022-10-19,VIE.PA,4,non,non,non,non,oui,non,6.9893,oui
2022-10-19,VIV.PA,4,non,non,non,oui,non,non,-3.069,non
2022-10-19,WLN.PA,4,non,oui,non,non,oui,non,-8.1369,oui
2022-10-20,ACA.PA,5,non,non,non,non,oui,non,0.4833,oui
2022-10-20,AI.PA,5,non,non,non,oui,oui,non,3.0719,non
2022-10-20,AIR.PA,5,non,non,non,oui,oui,non,4.6002,non
2022-10-20,ALO.PA,5,non,non,non,non,oui,non,20.8694,oui
2022-10-20,BN.PA,5,non,non,non,non,non,non,-2.7135,oui
2022-10-20,BNP.PA,5,non,non,non,non,oui,non,6.2375,oui
2022-10-20,CA.PA,5,non,non,non,non,oui,non,-0.6846,oui
2022-10-20,CAP.PA,5,non,non,non,non,oui,non,0.3545,oui
2022-10-20,CS.PA,5,non,oui,non,non,oui,non,2.6908,oui
2022-10-20,DG.PA,5,non,non,non,non,oui,non,4.0018,oui
2022-10-20,DSY.PA,5,non,non,non,non,non,non,-4.5451,non
2022-10-20,EL.PA,5,non,non,non,non,oui,non,-0.3999,oui
2022-10-20,EN.PA,5,non,non,non,non,oui,non,-2.0073,oui
2022-10-20,ENGI.PA,5,non,oui,non,non,non,non,10.1188,oui
2022-10-20,ERF.PA,5,non,non,non,non,oui,non,-1.4877,oui
2022-10-20,GLE.PA,5,non,non,non,non,oui,non,-0.9802,oui
2022-10-20,HO.PA,5,non,non,non,non,oui,non,-7.4934,oui
2022-10-20,KER.PA,5,non,non,non,non,non,non,8.1339,non
2022-10-20,LR.PA,5,non,non,non,non,oui,non,0.9193,oui
2022-10-20,MC.PA,5,non,oui,non,non,oui,non,2.9626,oui
2022-10-20,ML.PA,5,non,non,non,non,non,non,3.5824,oui
2022-10-20,MT.AS,5,non,non,non,oui,oui,non,2.8245,non
2022-10-20,OR.PA,5,non,oui,oui,non,oui,oui,-1.6725,non
2022-10-20,ORA.PA,5,non,non,non,non,non,non,-4.3276,oui
2022-10-20,PUB.PA,5,non,oui,non,oui,oui,non,0.7576,non
2022-10-20,RI.PA,5,non,oui,oui,non,non,oui,-3.4296,non
2022-10-20,RMS.PA,5,non,oui,non,non,oui,non,2.7139,oui
2022-10-20,RNO.PA,5,non,oui,non,non,oui,non,-6.7594,oui
2022-10-20,SAF.PA,5,non,oui,non,non,oui,non,-2.4405,oui
2022-10-20,SAN.PA,5,non,non,non,non,oui,non,-2.3765,non
2022-10-20,SGO.PA,5,non,non,non,oui,oui,non,2.3703,oui
2022-10-20,STLAP.PA,5,non,non,non,non,oui,non,0.2565,oui
2022-10-20,STMPA.PA,5,non,non,non,non,non,non,2.3308,oui
2022-10-20,SU.PA,5,non,non,non,non,oui,non,3.1256,oui
2022-10-20,TEP.PA,5,non,non,non,non,oui,non,-25.453,oui
2022-10-20,TTE.PA,5,non,non,non,oui,oui,non,1.4975,non
2022-10-20,VIE.PA,5,non,non,non,non,oui,non,7.7866,oui
2022-10-20,VIV.PA,5,non,non,non,oui,non,non,-3.1725,oui
2022-10-20,WLN.PA,5,non,oui,non,non,oui,non,-10.6514,oui
2022-10-21,ACA.PA,6,non,non,non,non,oui,non,-0.0011,oui
2022-10-21,AI.PA,6,non,non,non,non,oui,non,3.3324,non
2022-10-21,AIR.PA,6,non,non,non,oui,oui,non,4.9273,non
2022-10-21,ALO.PA,6,non,non,non,non,oui,non,19.5375,oui
2022-10-21,BN.PA,6,non,non,non,non,non,non,-3.9332,oui
2022-10-21,BNP.PA,6,non,non,non,non,oui,non,6.2742,oui
2022-10-21,CA.PA,6,non,non,non,non,oui,non,-1.83,non
2022-10-21,CAP.PA,6,non,non,non,non,oui,non,-0.3976,oui
2022-10-21,CS.PA,6,non,oui,non,non,oui,non,3.0947,oui
2022-10-21,DG.PA,6,non,non,non,non,oui,non,3.3057,oui
2022-10-21,DSY.PA,6,non,non,oui,non,non,non,-3.2889,oui
2022-10-21,EL.PA,6,non,oui,non,non,oui,non,4.3008,non
2022-10-21,EN.PA,6,non,non,non,non,oui,non,-2.9596,oui
2022-10-21,ENGI.PA,6,non,non,non,non,oui,non,9.0083,oui
2022-10-21,ERF.PA,6,non,non,non,non,oui,non,-1.5201,oui
2022-10-21,GLE.PA,6,non,non,non,non,oui,non,-2.4576,oui
2022-10-21,HO.PA,6,non,non,non,non,oui,non,-9.473,oui
2022-10-21,KER.PA,6,non,non,oui,non,non,non,12.6933,non
2022-10-21,LR.PA,6,non,non,non,non,oui,non,0.6034,non
2022-10-21,MC.PA,6,non,oui,non,non,oui,non,1.8946,oui
2022-10-21,ML.PA,6,non,non,non,non,oui,non,2.4576,non
2022-10-21,MT.AS,6,non,non,non,oui,oui,non,-1.1188,non
2022-10-21,OR.PA,6,non,oui,oui,non,non,oui,3.5865,non
2022-10-21,ORA.PA,6,non,non,non,non,non,non,-4.9004,oui
2022-10-21,PUB.PA,6,non,oui,non,oui,oui,non,-0.1161,non
2022-10-21,RI.PA,6,non,oui,oui,non,non,oui,-0.9217,non
2022-10-21,RMS.PA,6,non,oui,non,non,oui,non,4.0625,oui
2022-10-21,RNO.PA,6,non,oui,non,non,oui,non,-7.7976,oui
2022-10-21,SAF.PA,6,non,oui,non,non,oui,non,-2.5644,oui
2022-10-21,SAN.PA,6,non,non,non,oui,oui,non,-3.1876,non
2022-10-21,SGO.PA,6,non,non,non,non,oui,non,4.3664,non
2022-10-21,STLAP.PA,6,non,non,non,non,oui,non,1.4578,oui
2022-10-21,STMPA.PA,6,non,non,non,non,non,non,2.3785,oui
2022-10-21,SU.PA,6,non,non,non,non,oui,non,4.7752,oui
2022-10-21,TEP.PA,6,non,non,non,non,oui,non,-23.4036,oui
2022-10-21,TTE.PA,6,non,non,non,oui,oui,non,-0.3044,non
2022-10-21,VIE.PA,6,non,non,non,non,oui,non,6.2398,non
2022-10-21,VIV.PA,6,non,non,non,non,non,non,-1.4613,oui
2022-10-21,WLN.PA,6,non,oui,non,non,oui,non,-9.764,oui
2022-10-24,ACA.PA,7,non,non,non,non,oui,non,0.4824,oui
2022-10-24,AI.PA,7,non,non,non,oui,oui,non,2.8552,non
2022-10-24,AIR.PA,7,non,non,non,oui,oui,non,4.2407,non
2022-10-24,ALO.PA,7,non,non,non,non,oui,non,18.7189,oui
2022-10-24,BN.PA,7,non,non,non,non,non,non,-2.4829,oui
2022-10-24,BNP.PA,7,non,non,non,non,oui,non,4.9299,oui
2022-10-24,CA.PA,7,non,non,non,oui,oui,non,-1.4273,non
2022-10-24,CAP.PA,7,non,non,non,non,oui,non,-2.1213,oui
2022-10-24,CS.PA,7,non,oui,non,non,oui,non,1.5462,oui
2022-10-24,DG.PA,7,non,non,non,non,oui,non,2.6743,oui
2022-10-24,DSY.PA,7,non,non,non,non,non,non,-3.9949,oui
2022-10-24,EL.PA,7,non,oui,non,non,oui,non,2.1361,non
2022-10-24,EN.PA,7,non,non,non,non,oui,non,-1.6473,oui
2022-10-24,ENGI.PA,7,non,oui,non,non,oui,non,7.3031,non
2022-10-24,ERF.PA,7,non,non,non,non,oui,non,-0.5662,non
2022-10-24,GLE.PA,7,non,non,non,non,oui,non,-3.1562,oui
2022-10-24,HO.PA,7,non,non,non,non,oui,non,-7.4046,oui
2022-10-24,KER.PA,7,non,non,oui,non,non,oui,13.3097,oui
2022-10-24,LR.PA,7,non,non,non,non,oui,non,-1.118,non
2022-10-24,MC.PA,7,non,oui,non,non,oui,non,2.8591,oui
2022-10-24,ML.PA,7,non,non,non,oui,oui,non,-1.7729,non
2022-10-24,MT.AS,7,non,non,non,oui,oui,non,0.1488,non
2022-10-24,OR.PA,7,non,oui,oui,non,non,oui,3.0598,non
2022-10-24,ORA.PA,7,non,non,non,non,oui,non,-2.9075,oui
2022-10-24,PUB.PA,7,non,oui,non,oui,oui,non,-0.032,non
2022-10-24,RI.PA,7,non,non,oui,non,non,oui,0.5813,non
2022-10-24,RMS.PA,7,non,oui,non,non,oui,non,7.2466,oui
2022-10-24,RNO.PA,7,non,oui,non,non,oui,non,-2.8487,oui
2022-10-24,SAF.PA,7,non,oui,non,non,oui,non,-2.3065,non
2022-10-24,SAN.PA,7,non,non,non,oui,oui,non,-1.0397,non
2022-10-24,SGO.PA,7,non,non,non,oui,oui,non,1.6318,non
2022-10-24,STLAP.PA,7,non,non,non,non,oui,non,0.9092,oui
2022-10-24,STMPA.PA,7,non,non,non,non,non,non,1.3753,oui
2022-10-24,SU.PA,7,non,non,non,non,oui,non,3.2338,non
2022-10-24,TEP.PA,7,non,non,non,non,oui,non,-24.1394,oui
2022-10-24,TTE.PA,7,non,non,non,oui,oui,non,-3.1297,non
2022-10-24,VIE.PA,7,non,non,non,oui,oui,non,5.0021,non
2022-10-24,VIV.PA,7,non,non,non,non,non,non,-0.5483,non
2022-10-24,WLN.PA,7,non,oui,non,non,oui,non,-9.5738,oui
2022-10-25,ACA.PA,8,non,non,non,non,oui,non,0.9326,oui
2022-10-25,AI.PA,8,non,non,non,oui,oui,non,-2.5724,non
2022-10-25,AIR.PA,8,non,non,non,oui,oui,non,3.8869,non
2022-10-25,ALO.PA,8,non,non,non,non,oui,non,19.8682,non
2022-10-25,BN.PA,8,non,non,non,non,non,non,-1.4096,oui
2022-10-25,BNP.PA,8,non,non,non,non,oui,non,5.0427,oui
2022-10-25,CA.PA,8,non,non,non,oui,oui,non,-0.6907,non
2022-10-25,CAP.PA,8,non,non,non,non,oui,non,-2.274,oui
2022-10-25,CS.PA,8,non,oui,non,non,oui,non,3.0484,oui
2022-10-25,DG.PA,8,non,non,non,non,oui,non,2.1106,non
2022-10-25,DSY.PA,8,non,non,non,non,non,non,-7.8144,oui
2022-10-25,EL.PA,8,non,oui,non,oui,oui,non,-0.4997,non
2022-10-25,EN.PA,8,non,non,non,non,oui,non,-1.3341,non
2022-10-25,ENGI.PA,8,non,oui,non,non,oui,non,5.3451,oui
2022-10-25,ERF.PA,8,non,non,non,oui,oui,non,-3.5569,non
2022-10-25,GLE.PA,8,non,non,non,non,oui,non,-3.4001,oui
2022-10-25,HO.PA,8,non,non,non,non,oui,non,-6.4823,non
2022-10-25,KER.PA,8,non,non,non,non,oui,non,9.1816,oui
2022-10-25,LR.PA,8,non,non,non,oui,oui,non,-2.1838,non
2022-10-25,MC.PA,8,non,oui,non,non,oui,non,0.3216,oui
2022-10-25,ML.PA,8,non,non,non,oui,oui,non,-1.4335,non
2022-10-25,MT.AS,8,non,non,non,oui,oui,non,5.9015,non
2022-10-25,OR.PA,8,non,oui,oui,non,non,oui,1.4396,non
2022-10-25,ORA.PA,8,non,non,non,non,oui,non,-0.6491,oui
2022-10-25,PUB.PA,8,non,oui,non,oui,oui,non,2.4887,non
2022-10-25,RI.PA,8,non,non,oui,non,non,oui,0.5378,non
2022-10-25,RMS.PA,8,non,oui,non,non,oui,non,2.3051,oui
2022-10-25,RNO.PA,8,non,oui,non,non,oui,non,-0.9526,oui
2022-10-25,SAF.PA,8,non,oui,non,oui,oui,non,-1.0113,non
2022-10-25,SAN.PA,8,non,non,non,oui,oui,non,0.3096,non
2022-10-25,SGO.PA,8,non,non,non,oui,oui,non,1.7777,non
2022-10-25,STLAP.PA,8,non,non,non,non,oui,non,2.8005,oui
2022-10-25,STMPA.PA,8,non,non,non,non,oui,non,-0.654,oui
2022-10-25,SU.PA,8,non,non,non,oui,oui,non,1.5389,non
2022-10-25,TEP.PA,8,non,non,non,non,oui,non,-27.6854,oui
2022-10-25,TTE.PA,8,non,non,non,oui,oui,non,3.3095,non
2022-10-25,VIE.PA,8,non,non,non,oui,oui,non,3.9367,non
2022-10-25,VIV.PA,8,non,non,non,oui,oui,non,-3.122,non
2022-10-25,WLN.PA,8,non,oui,non,non,oui,non,-4.8968,oui
2022-10-26,ACA.PA,9,non,non,non,non,oui,non,1.1704,oui
2022-10-26,AI.PA,9,non,non,non,oui,oui,non,-0.3669,non
2022-10-26,AIR.PA,9,non,non,non,oui,oui,non,1.9053,non
2022-10-26,ALO.PA,9,non,non,non,oui,oui,non,14.8783,non
2022-10-26,BN.PA,9,non,non,non,non,oui,non,-0.7312,oui
2022-10-26,BNP.PA,9,non,non,non,non,oui,non,6.1496,oui
2022-10-26,CA.PA,9,non,non,non,oui,oui,non,1.0784,non
2022-10-26,CAP.PA,9,non,non,non,non,oui,non,-2.4717,oui
2022-10-26,CS.PA,9,non,oui,non,non,oui,non,3.7462,oui
2022-10-26,DG.PA,9,non,non,non,non,oui,non,0.1906,non
2022-10-26,DSY.PA,9,non,non,non,non,non,non,-4.0447,oui
2022-10-26,EL.PA,9,non,oui,non,oui,oui,non,-0.0365,non
2022-10-26,EN.PA,9,non,non,non,oui,oui,non,-1.8951,non
2022-10-26,ENGI.PA,9,non,oui,non,non,oui,non,5.2608,oui
2022-10-26,ERF.PA,9,non,non,non,oui,oui,non,-3.5984,non
2022-10-26,GLE.PA,9,non,non,non,non,oui,non,-2.0351,oui
2022-10-26,HO.PA,9,non,non,non,oui,oui,non,-9.0811,non
2022-10-26,KER.PA,9,non,non,non,non,oui,non,8.9216,oui
2022-10-26,LR.PA,9,non,non,non,oui,oui,non,-3.5275,non
2022-10-26,MC.PA,9,non,oui,non,non,oui,non,0.3505,oui
2022-10-26,ML.PA,9,non,non,non,oui,oui,non,1.0249,non
2022-10-26,MT.AS,9,non,non,non,oui,oui,non,2.7631,non
2022-10-26,OR.PA,9,non,non,oui,non,non,oui,3.5983,non
2022-10-26,ORA.PA,9,non,non,non,non,oui,non,-0.7624,oui
2022-10-26,PUB.PA,9,non,oui,non,oui,oui,non,4.7979,non
2022-10-26,RI.PA,9,non,oui,oui,non,non,oui,2.1406,non
2022-10-26,RMS.PA,9,non,oui,non,non,oui,non,3.2616,oui
2022-10-26,RNO.PA,9,non,oui,non,non,oui,non,-1.2467,oui
2022-10-26,SAF.PA,9,non,oui,non,oui,oui,non,-1.6061,non
2022-10-26,SAN.PA,9,non,non,non,oui,oui,non,-1.6651,non
2022-10-26,SGO.PA,9,non,non,non,oui,oui,non,1.9573,non
2022-10-26,STLAP.PA,9,non,non,non,non,oui,non,0.5785,oui
2022-10-26,STMPA.PA,9,non,non,non,non,oui,non,1.4524,oui
2022-10-26,SU.PA,9,non,non,non,oui,oui,non,1.6649,oui
2022-10-26,TEP.PA,9,non,non,non,non,oui,non,-29.6834,oui
2022-10-26,TTE.PA,9,non,non,non,oui,oui,non,3.3457,non
2022-10-26,VIE.PA,9,non,non,non,oui,oui,non,5.5006,non
2022-10-26,VIV.PA,9,non,non,non,oui,oui,non,-1.57,non
2022-10-26,WLN.PA,9,non,oui,non,non,oui,non,-5.5834,oui
2022-10-27,ACA.PA,10,non,non,non,non,oui,non,-0.3179,oui
2022-10-27,AI.PA,10,non,non,non,oui,oui,non,0.3484,non
2022-10-27,AIR.PA,10,non,non,non,oui,oui,non,0.0455,non
2022-10-27,ALO.PA,10,non,non,non,oui,oui,non,14.665,non
2022-10-27,BN.PA,10,non,non,non,non,oui,non,-2.4059,oui
2022-10-27,BNP.PA,10,non,non,non,non,oui,non,5.6169,oui
2022-10-27,CA.PA,10,non,non,non,oui,oui,non,-2.0411,non
2022-10-27,CAP.PA,10,non,non,non,non,oui,non,-1.5935,oui
2022-10-27,CS.PA,10,non,oui,non,non,oui,non,2.4828,oui
2022-10-27,DG.PA,10,non,non,non,non,oui,non,-0.6818,non
2022-10-27,DSY.PA,10,non,non,non,non,non,non,-1.8967,oui
2022-10-27,EL.PA,10,non,oui,non,oui,oui,non,0.8557,oui
2022-10-27,EN.PA,10,non,non,non,oui,oui,non,-2.481,non
2022-10-27,ENGI.PA,10,non,oui,non,non,oui,non,4.2152,non
2022-10-27,ERF.PA,10,non,non,non,oui,oui,non,-0.8838,non
2022-10-27,GLE.PA,10,non,non,non,non,oui,non,-1.9996,oui
2022-10-27,HO.PA,10,non,non,non,oui,oui,non,-10.271,non
2022-10-27,KER.PA,10,non,non,non,non,oui,non,9.5771,oui
2022-10-27,LR.PA,10,non,non,non,oui,oui,non,-2.7846,non
2022-10-27,MC.PA,10,non,oui,non,non,oui,non,0.4579,oui
2022-10-27,ML.PA,10,non,non,non,oui,oui,non,-2.2629,non
2022-10-27,MT.AS,10,non,non,non,oui,oui,non,3.3911,oui
2022-10-27,OR.PA,10,non,non,oui,non,non,oui,4.5762,non
2022-10-27,ORA.PA,10,non,non,non,non,oui,non,-1.3794,non
2022-10-27,PUB.PA,10,non,oui,non,oui,oui,non,5.217,non
2022-10-27,RI.PA,10,non,oui,oui,non,non,oui,1.8879,non
2022-10-27,RMS.PA,10,non,oui,non,non,oui,non,3.9572,oui
2022-10-27,RNO.PA,10,non,oui,non,non,oui,non,1.0713,oui
2022-10-27,SAF.PA,10,non,oui,non,oui,oui,non,-1.8385,non
2022-10-27,SAN.PA,10,non,non,non,oui,oui,non,-2.4786,non
2022-10-27,SGO.PA,10,non,non,non,oui,oui,non,3.1699,non
2022-10-27,STLAP.PA,10,non,non,non,non,oui,non,0.8797,oui
2022-10-27,STMPA.PA,10,non,non,non,non,oui,non,8.438,oui
2022-10-27,SU.PA,10,non,non,non,non,oui,non,4.8293,non
2022-10-27,TEP.PA,10,non,non,non,non,oui,non,-28.5463,oui
2022-10-27,TTE.PA,10,non,non,non,oui,oui,non,-0.552,non
2022-10-27,VIE.PA,10,non,non,non,oui,oui,non,5.2051,non
2022-10-27,VIV.PA,10,non,non,non,oui,oui,non,-2.7738,non
