DATE,TICKER,EXECUTION,CLOSE_AJUSTE,CLOSE_REEL,VAL_120,S_120,ECART_S,TAUX_120,TAUX_20,SOUS_BAS,AU_DESSUS,SEUIL_4_FRANCHI,ACHETABLE_SANS_VETO,ACHETABLE_AVEC_VETO,SIGNAL
2022-05-13,TTE.PA,2022-05-16,40.0793,40.0793,38.1919,2.0682,0.9125,0.0844,0.5079,non,non,non,non,non,dans la bande
2022-05-13,SAF.PA,2022-05-16,92.0737,92.0737,98.2134,4.9388,-1.2431,-0.0435,-0.7425,oui,non,non,oui,non,candidate à l'achat
2022-05-13,AIR.PA,2022-05-16,98.9774,98.9774,98.5333,5.4147,0.082,-0.0243,0.0712,non,non,non,non,non,dans la bande
2022-05-13,PUB.PA,2022-05-16,44.5042,44.5042,45.3073,2.3229,-0.3457,-0.062,-0.3685,non,non,oui,non,non,dans la bande
2022-05-13,SGO.PA,2022-05-16,46.4313,46.4313,45.9218,2.7494,0.1853,-0.1408,-0.0606,non,non,oui,non,non,dans la bande
2022-05-13,MC.PA,2022-05-16,535.991,535.991,543.9901,26.7644,-0.2989,-0.1729,-0.7558,non,non,non,non,non,dans la bande
2022-05-13,CAP.PA,2022-05-16,165.886,165.886,164.9114,7.4455,0.1309,-0.1045,-0.3369,non,non,non,non,non,dans la bande
2022-05-20,ENGI.PA,2022-05-23,9.1899,9.1899,8.081,0.5949,1.8641,-0.1082,0.4506,non,oui,non,non,non,au-dessus du bord haut
2022-05-20,AC.PA,2022-05-23,27.1134,27.1134,26.8346,1.9884,0.1402,0.0303,-0.0805,non,non,non,non,non,dans la bande
2022-05-20,EN.PA,2022-05-23,25.9289,25.9289,25.2275,0.6269,1.1189,0.0517,0.1795,non,oui,non,non,non,au-dessus du bord haut
2022-05-20,TTE.PA,2022-05-23,40.5736,40.5736,38.4732,2.0173,1.0412,0.079,0.8144,non,oui,non,non,non,au-dessus du bord haut
2022-05-20,SAF.PA,2022-05-23,91.5777,91.5777,96.6972,4.8379,-1.0582,-0.0647,-0.517,oui,non,non,oui,non,candidate à l'achat
2022-05-20,AIR.PA,2022-05-23,99.4986,99.4986,97.9595,5.0799,0.303,-0.0378,0.2264,non,non,non,non,non,dans la bande
2022-05-20,PUB.PA,2022-05-23,44.2288,44.2288,44.9236,2.2926,-0.3031,-0.072,-0.337,non,non,oui,non,non,dans la bande
2022-05-20,SGO.PA,2022-05-23,44.9687,44.9687,45.2383,2.5837,-0.1044,-0.1584,-0.2956,non,non,oui,non,non,dans la bande
2022-05-20,MC.PA,2022-05-23,513.2162,513.2162,534.3408,25.9408,-0.8143,-0.1885,-0.4798,non,non,non,non,non,dans la bande
2022-05-20,CAP.PA,2022-05-23,162.7348,162.7348,163.7616,7.4218,-0.1383,-0.1084,-0.3305,non,non,non,non,non,dans la bande
2022-05-27,ENGI.PA,2022-05-30,9.2321,9.2321,8.1964,0.6343,1.6326,-0.0891,0.9049,non,oui,non,non,non,au-dessus du bord haut
2022-05-27,AC.PA,2022-05-30,27.2377,27.2377,26.6748,1.9452,0.2894,0.0131,-0.1392,non,non,non,non,non,dans la bande
2022-05-27,EN.PA,2022-05-30,26.7117,26.7117,25.4476,0.6629,1.9068,0.0577,0.3626,non,oui,non,non,non,au-dessus du bord haut
2022-05-27,TTE.PA,2022-05-30,43.0609,43.0609,39.0366,2.1005,1.9159,0.086,0.7021,non,oui,non,non,non,au-dessus du bord haut
2022-05-27,SAF.PA,2022-05-30,94.9448,94.9448,95.1333,4.7368,-0.0398,-0.0861,-0.0541,non,non,non,non,non,dans la bande
2022-05-27,AIR.PA,2022-05-30,104.0957,104.0957,97.3827,4.798,1.3991,-0.0509,0.1378,non,oui,non,non,non,au-dessus du bord haut
2022-05-27,PUB.PA,2022-05-30,41.9282,41.9282,44.1032,2.3098,-0.9416,-0.0945,-0.4784,non,non,oui,non,non,dans la bande
2022-05-27,SGO.PA,2022-05-30,47.7381,47.7381,44.78,2.4976,1.1844,-0.1676,-0.1043,non,oui,oui,non,non,au-dessus du bord haut
2022-05-27,MC.PA,2022-05-30,547.1479,547.1479,524.6528,25.1456,0.8946,-0.2036,-0.1746,non,non,non,non,non,dans la bande
2022-05-27,CAP.PA,2022-05-30,168.0017,168.0017,162.9606,7.4072,0.6806,-0.1094,-0.1644,non,non,non,non,non,dans la bande
2022-06-03,ENGI.PA,2022-06-06,9.0678,9.0678,8.2753,0.6545,1.2107,-0.0761,0.7262,non,oui,non,non,non,au-dessus du bord haut
2022-06-03,AC.PA,2022-06-06,26.7316,26.7316,26.4855,1.8365,0.134,-0.0084,0.0835,non,non,non,non,non,dans la bande
2022-06-03,EN.PA,2022-06-06,26.0757,26.0757,25.565,0.6602,0.7736,0.0569,0.2342,non,non,non,non,non,dans la bande
2022-06-03,TTE.PA,2022-06-06,42.747,42.747,39.6293,2.1879,1.425,0.0936,0.6686,non,oui,non,non,non,au-dessus du bord haut
2022-06-03,SAF.PA,2022-06-06,92.2109,92.2109,93.749,4.3621,-0.3526,-0.1068,0.2175,non,non,non,non,non,dans la bande
2022-06-03,AIR.PA,2022-06-06,101.1364,101.1364,97.1208,4.5099,0.8904,-0.0601,0.237,non,non,non,non,non,dans la bande
2022-06-03,PUB.PA,2022-06-06,41.3612,41.3612,43.2576,2.2611,-0.8387,-0.1181,-0.3599,non,non,oui,non,non,dans la bande
2022-06-03,SGO.PA,2022-06-06,49.1488,49.1488,44.7098,2.5206,1.7611,-0.1663,0.4086,non,oui,non,non,non,au-dessus du bord haut
2022-06-03,MC.PA,2022-06-06,561.6241,561.6241,522.617,25.7805,1.513,-0.2,0.4168,non,oui,non,non,non,au-dessus du bord haut
2022-06-03,CAP.PA,2022-06-06,164.1978,164.1978,162.1419,7.4145,0.2773,-0.1095,0.0737,non,non,non,non,non,dans la bande
2022-06-10,ENGI.PA,2022-06-13,8.9108,8.9108,8.3446,0.67,0.8449,-0.0653,0.0673,non,non,non,non,non,dans la bande
2022-06-10,AC.PA,2022-06-13,25.8882,25.8882,26.2473,1.7136,-0.2095,-0.0308,-0.0985,non,non,non,non,non,dans la bande
2022-06-10,EN.PA,2022-06-13,25.4641,25.4641,25.6359,0.656,-0.2618,0.0546,-0.0535,non,non,non,non,non,dans la bande
2022-06-10,TTE.PA,2022-06-13,42.7627,42.7627,40.2632,2.2817,1.0955,0.1023,0.413,non,oui,non,non,non,au-dessus du bord haut
2022-06-10,SAF.PA,2022-06-13,87.8779,87.8779,92.1739,3.8081,-1.1281,-0.1303,-0.0036,oui,non,non,oui,non,candidate à l'achat
2022-06-10,AIR.PA,2022-06-13,94.9201,94.9201,96.6291,4.235,-0.4035,-0.0705,0.0397,non,non,non,non,non,dans la bande
2022-06-10,PUB.PA,2022-06-13,38.2425,38.2425,42.2361,2.1794,-1.8324,-0.147,-0.637,oui,non,oui,oui,non,candidate à l'achat
2022-06-10,SGO.PA,2022-06-13,46.948,46.948,44.7077,2.5709,0.8714,-0.1637,0.4411,non,non,non,non,non,dans la bande
2022-06-10,MC.PA,2022-06-13,528.2458,528.2458,520.052,26.2826,0.3118,-0.1977,0.3301,non,non,non,non,non,dans la bande
2022-06-10,CAP.PA,2022-06-13,154.9819,154.9819,161.3712,7.4236,-0.8607,-0.1079,-0.1475,non,non,non,non,non,dans la bande
2022-06-17,ENGI.PA,2022-06-20,8.1809,8.1809,8.3317,0.672,-0.2244,-0.0661,-0.4858,non,non,non,non,non,dans la bande
2022-06-17,AC.PA,2022-06-20,24.6187,24.6187,25.7511,1.6758,-0.6758,-0.0604,-0.4938,non,non,non,non,non,dans la bande
2022-06-17,EN.PA,2022-06-20,25.3744,25.3744,25.5971,0.6653,-0.3347,0.0485,-0.3122,non,non,non,non,non,dans la bande
2022-06-17,TTE.PA,2022-06-20,38.714,38.714,40.4514,2.2825,-0.7612,0.0972,-0.1492,non,non,non,non,non,dans la bande
2022-06-17,SAF.PA,2022-06-20,87.3698,87.3698,90.1336,3.7233,-0.7423,-0.1548,-0.369,non,non,oui,non,non,dans la bande
2022-06-17,AIR.PA,2022-06-20,87.587,87.587,94.8864,4.4445,-1.6423,-0.0903,-0.6974,oui,non,non,oui,non,candidate à l'achat
2022-06-17,PUB.PA,2022-06-20,36.9545,36.9545,40.916,2.2823,-1.7358,-0.1806,-0.7713,oui,non,oui,oui,non,candidate à l'achat
2022-06-17,SGO.PA,2022-06-20,40.8177,40.8177,43.8968,2.5998,-1.1844,-0.1776,-0.4669,oui,non,non,oui,non,candidate à l'achat
2022-06-17,MC.PA,2022-06-20,502.2438,502.2438,512.4927,26.3735,-0.3886,-0.2028,-0.2212,non,non,non,non,non,dans la bande
2022-06-17,CAP.PA,2022-06-20,153.75,153.75,160.0757,7.2666,-0.8705,-0.1053,-0.4789,non,non,non,non,non,dans la bande
2022-06-24,ENGI.PA,2022-06-27,8.2478,8.2478,8.2974,0.6715,-0.0739,-0.0683,-0.6357,non,non,non,non,non,dans la bande
2022-06-24,AC.PA,2022-06-27,25.0359,25.0359,25.4114,1.6391,-0.2291,-0.0788,-0.6376,non,non,non,non,non,dans la bande
2022-06-24,EN.PA,2022-06-27,25.1461,25.1461,25.5592,0.6777,-0.6095,0.0445,-0.3384,non,non,non,non,non,dans la bande
2022-06-24,TTE.PA,2022-06-27,39.4002,39.4002,40.3019,2.2738,-0.3966,0.0819,-0.6576,non,non,non,non,non,dans la bande
2022-06-24,SAF.PA,2022-06-27,91.0701,91.0701,89.1965,3.6251,0.5168,-0.1619,-0.3188,non,non,non,non,non,dans la bande
2022-06-24,AIR.PA,2022-06-27,86.0795,86.0795,93.3476,4.625,-1.5715,-0.1035,-1.1672,oui,non,non,oui,non,candidate à l'achat
2022-06-24,PUB.PA,2022-06-27,37.7565,37.7565,39.8454,2.2895,-0.9124,-0.2055,-0.7561,non,non,oui,non,non,dans la bande
2022-06-24,SGO.PA,2022-06-27,38.5323,38.5323,42.712,2.752,-1.5188,-0.1986,-1.5268,oui,non,non,oui,non,candidate à l'achat
2022-06-24,MC.PA,2022-06-27,541.6155,541.6155,509.7386,26.016,1.2253,-0.1941,-0.5964,non,oui,non,non,non,au-dessus du bord haut
2022-06-24,CAP.PA,2022-06-27,162.7378,162.7378,160.0774,6.7599,0.3936,-0.0916,-0.3052,non,non,non,non,non,dans la bande
2022-07-01,ENGI.PA,2022-07-04,8.1373,8.1373,8.2613,0.6713,-0.1847,-0.0686,-0.6795,non,non,non,non,non,dans la bande
2022-07-01,AC.PA,2022-07-04,23.0206,23.0206,25.013,1.665,-1.1966,-0.0952,-0.6629,oui,non,non,oui,non,candidate à l'achat
2022-07-01,EN.PA,2022-07-04,23.4991,23.4991,25.4648,0.718,-2.7377,0.0395,-0.3811,oui,non,non,oui,non,candidate à l'achat
2022-07-01,TTE.PA,2022-07-04,39.8733,39.8733,40.3951,2.2689,-0.23,0.0791,-0.6138,non,non,non,non,non,dans la bande
2022-07-01,SAF.PA,2022-07-04,91.166,91.166,88.5503,3.6327,0.72,-0.1628,-0.035,non,non,non,non,non,dans la bande
2022-07-01,AIR.PA,2022-07-04,88.6293,88.6293,92.1539,4.7273,-0.7456,-0.1096,-0.9024,non,non,non,non,non,dans la bande
2022-07-01,PUB.PA,2022-07-04,37.7322,37.7322,38.9364,2.2688,-0.5308,-0.2243,-0.408,non,non,oui,non,non,dans la bande
2022-07-01,SGO.PA,2022-07-04,36.5676,36.5676,41.6048,2.8803,-1.7489,-0.2129,-1.8106,oui,non,oui,oui,non,candidate à l'achat
2022-07-01,MC.PA,2022-07-04,534.7924,534.7924,510.1138,26.5732,0.9287,-0.1809,-0.0863,non,non,non,non,non,dans la bande
2022-07-01,CAP.PA,2022-07-04,147.5909,147.5909,158.7487,6.8973,-1.6177,-0.0949,-0.232,oui,non,non,oui,non,candidate à l'achat
2022-07-08,ENGI.PA,2022-07-11,7.8756,7.8756,8.1859,0.6742,-0.4602,-0.0713,-0.6257,non,non,non,non,non,dans la bande
2022-07-08,AC.PA,2022-07-11,24.157,24.157,24.6392,1.7012,-0.2835,-0.1061,-0.409,non,non,non,non,non,dans la bande
2022-07-08,EN.PA,2022-07-11,23.3034,23.3034,25.1786,0.8562,-2.1901,0.0266,-0.5567,oui,non,non,oui,non,candidate à l'achat
2022-07-08,TTE.PA,2022-07-11,39.1736,39.1736,40.5265,2.2575,-0.5993,0.0833,-0.263,non,non,non,non,non,dans la bande
2022-07-08,SAF.PA,2022-07-11,95.3073,95.3073,88.3976,3.7556,1.8398,-0.1556,0.3949,non,oui,non,non,non,au-dessus du bord haut
2022-07-08,AIR.PA,2022-07-11,89.3738,89.3738,90.9882,4.828,-0.3344,-0.1162,-0.1599,non,non,non,non,non,dans la bande
2022-07-08,PUB.PA,2022-07-11,37.792,37.792,38.0323,2.2844,-0.1052,-0.241,-0.0824,non,non,oui,non,non,dans la bande
2022-07-08,SGO.PA,2022-07-11,38.3006,38.3006,40.6508,2.9402,-0.7993,-0.2204,-0.9919,non,non,non,non,non,dans la bande
2022-07-08,MC.PA,2022-07-11,559.5957,559.5957,510.8519,27.7337,1.7576,-0.1704,0.593,non,oui,non,non,non,au-dessus du bord haut
2022-07-08,CAP.PA,2022-07-11,152.8376,152.8376,156.4994,7.2298,-0.5065,-0.1035,-0.2779,non,non,non,non,non,dans la bande
2022-07-15,ENGI.PA,2022-07-18,8.0195,8.0195,8.1276,0.6748,-0.1601,-0.0738,-0.4125,non,non,non,non,non,dans la bande
2022-07-15,AC.PA,2022-07-18,23.8818,23.8818,24.3871,1.7042,-0.2965,-0.111,-0.3644,non,non,non,non,non,dans la bande
2022-07-15,EN.PA,2022-07-18,22.9365,22.9365,24.8195,0.9589,-1.9637,0.0061,-0.6235,oui,non,non,oui,non,candidate à l'achat
2022-07-15,TTE.PA,2022-07-18,37.7941,37.7941,40.4141,2.286,-1.1461,0.0792,-0.2487,oui,non,non,oui,non,candidate à l'achat
2022-07-15,SAF.PA,2022-07-18,99.6403,99.6403,88.8628,4.0717,2.647,-0.1432,0.4462,non,oui,non,non,non,au-dessus du bord haut
2022-07-15,AIR.PA,2022-07-18,96.5207,96.5207,90.7196,4.8268,1.2019,-0.1147,0.3933,non,oui,non,non,non,au-dessus du bord haut
2022-07-15,PUB.PA,2022-07-18,37.8261,37.8261,37.2187,2.1833,0.2782,-0.2581,-0.099,non,non,oui,non,non,dans la bande
2022-07-15,SGO.PA,2022-07-18,37.1155,37.1155,39.5686,2.9675,-0.8266,-0.2391,-0.3493,non,non,oui,non,non,dans la bande
2022-07-15,MC.PA,2022-07-18,560.9788,560.9788,514.2253,29.2916,1.5961,-0.1534,0.529,non,oui,non,non,non,au-dessus du bord haut
2022-07-15,CAP.PA,2022-07-18,150.6933,150.6933,154.6178,7.2345,-0.5425,-0.1117,-0.4403,non,non,non,non,non,dans la bande
2022-07-22,ENGI.PA,2022-07-25,8.2987,8.2987,8.1581,0.67,0.2099,-0.0602,0.0931,non,non,non,non,non,dans la bande
2022-07-22,AC.PA,2022-07-25,24.8406,24.8406,24.4171,1.6972,0.2495,-0.0997,0.2852,non,non,non,non,non,dans la bande
2022-07-22,EN.PA,2022-07-25,23.5072,23.5072,24.551,0.988,-1.0565,-0.01,-0.2609,oui,non,non,oui,non,candidate à l'achat
2022-07-22,TTE.PA,2022-07-25,38.5932,38.5932,40.5015,2.2458,-0.8497,0.0843,-0.305,non,non,non,non,non,dans la bande
2022-07-22,SAF.PA,2022-07-25,99.2185,99.2185,89.7335,4.5364,2.0909,-0.1258,0.6676,non,oui,non,non,non,au-dessus du bord haut
2022-07-22,AIR.PA,2022-07-25,98.2516,98.2516,91.3527,5.0138,1.376,-0.0995,0.8319,non,oui,non,non,non,au-dessus du bord haut
2022-07-22,PUB.PA,2022-07-25,42.9248,42.9248,37.0908,2.2971,2.5397,-0.2522,0.5054,non,oui,oui,non,non,au-dessus du bord haut
2022-07-22,SGO.PA,2022-07-25,38.5991,38.5991,38.8188,2.9538,-0.0744,-0.2496,0.2211,non,non,non,non,non,dans la bande
2022-07-22,MC.PA,2022-07-25,585.2288,585.2288,524.0352,30.2557,2.0226,-0.1154,0.4758,non,oui,non,non,non,au-dessus du bord haut
2022-07-22,CAP.PA,2022-07-25,156.1225,156.1225,153.804,7.1826,0.3228,-0.1102,-0.0304,non,non,non,non,non,dans la bande
2022-07-29,ENGI.PA,2022-08-01,8.7668,8.7668,8.2743,0.6483,0.7598,-0.029,0.6793,non,non,non,non,non,dans la bande
2022-07-29,AC.PA,2022-08-01,22.4436,22.4436,24.3345,1.6924,-1.1173,-0.0931,0.2665,oui,non,non,oui,oui,candidate à l'achat
2022-07-29,EN.PA,2022-08-01,24.0535,24.0535,24.3719,0.9923,-0.3208,-0.0203,0.2426,non,non,non,non,non,dans la bande
2022-07-29,TTE.PA,2022-08-01,39.5632,39.5632,40.6699,2.1787,-0.508,0.0925,-0.0486,non,non,non,non,non,dans la bande
2022-07-29,SAF.PA,2022-08-01,102.5545,102.5545,90.8085,4.966,2.3653,-0.1049,0.5704,non,oui,non,non,non,au-dessus du bord haut
2022-07-29,AIR.PA,2022-08-01,97.6002,97.6002,92.0632,5.1271,1.0799,-0.0828,0.7742,non,oui,non,non,non,au-dessus du bord haut
2022-07-29,PUB.PA,2022-08-01,44.3255,44.3255,37.6956,2.568,2.5817,-0.2176,1.1449,non,oui,non,non,non,au-dessus du bord haut
2022-07-29,SGO.PA,2022-08-01,40.3856,40.3856,38.2819,2.9567,0.7115,-0.2519,0.4592,non,non,non,non,non,dans la bande
2022-07-29,MC.PA,2022-08-01,622.3876,622.3876,537.0615,31.384,2.7188,-0.0703,0.6062,non,oui,non,non,non,au-dessus du bord haut
2022-07-29,CAP.PA,2022-08-01,169.1251,169.1251,153.7181,7.3058,2.1089,-0.1035,0.521,non,oui,non,non,non,au-dessus du bord haut
2022-08-05,ENGI.PA,2022-08-08,9.0518,9.0518,8.4858,0.6083,0.9305,0.0188,0.846,non,non,non,non,non,dans la bande
2022-08-05,AC.PA,2022-08-08,23.2958,23.2958,24.2529,1.5954,-0.5999,-0.0802,-0.281,non,non,non,non,non,dans la bande
2022-08-05,EN.PA,2022-08-08,24.0454,24.0454,24.28,0.9952,-0.2357,-0.0237,0.2936,non,non,non,non,non,dans la bande
2022-08-05,TTE.PA,2022-08-08,38.8715,38.8715,40.8095,2.0931,-0.9259,0.1008,0.0991,non,non,non,non,non,dans la bande
2022-08-05,SAF.PA,2022-08-08,101.6726,101.6726,92.826,5.2015,1.7008,-0.0652,0.3607,non,oui,non,non,non,au-dessus du bord haut
2022-08-05,AIR.PA,2022-08-08,97.5071,97.5071,92.9857,4.9584,0.9119,-0.0585,0.1993,non,non,non,non,non,dans la bande
2022-08-05,PUB.PA,2022-08-08,41.9512,41.9512,38.4387,2.6343,1.3334,-0.1754,0.9363,non,oui,non,non,non,au-dessus du bord haut
2022-08-05,SGO.PA,2022-08-08,40.4747,40.4747,38.2331,2.9427,0.7617,-0.2356,0.5111,non,non,non,non,non,dans la bande
2022-08-05,MC.PA,2022-08-08,629.0264,629.0264,554.4477,34.4009,2.1679,-0.0187,0.7864,non,oui,non,non,non,au-dessus du bord haut
2022-08-05,CAP.PA,2022-08-08,171.8624,171.8624,155.7441,8.0176,2.0104,-0.0822,0.8777,non,oui,non,non,non,au-dessus du bord haut
2022-08-12,ENGI.PA,2022-08-15,9.3775,9.3775,8.7404,0.5308,1.2002,0.0739,0.7476,non,oui,non,non,non,au-dessus du bord haut
2022-08-12,AC.PA,2022-08-15,23.7397,23.7397,24.2669,1.5098,-0.3491,-0.065,-0.4228,non,non,non,non,non,dans la bande
2022-08-12,EN.PA,2022-08-15,25.0646,25.0646,24.313,0.9983,0.7529,-0.0214,0.3589,non,non,non,non,non,dans la bande
2022-08-12,TTE.PA,2022-08-15,41.2885,41.2885,41.168,2.0221,0.0596,0.1129,0.263,non,non,non,non,non,dans la bande
2022-08-12,SAF.PA,2022-08-15,105.2004,105.2004,95.0636,5.352,1.894,-0.024,0.3413,non,oui,non,non,non,au-dessus du bord haut
2022-08-12,AIR.PA,2022-08-15,100.8944,100.8944,94.2919,4.9652,1.3297,-0.0322,0.1093,non,oui,non,non,non,au-dessus du bord haut
2022-08-12,PUB.PA,2022-08-15,43.386,43.386,39.1395,2.7077,1.5683,-0.1377,0.4081,non,oui,non,non,non,au-dessus du bord haut
2022-08-12,SGO.PA,2022-08-15,40.8088,40.8088,38.3337,2.9385,0.8423,-0.2153,0.4034,non,non,non,non,non,dans la bande
2022-08-12,MC.PA,2022-08-15,640.3679,640.3679,571.3165,35.6513,1.9369,0.0293,0.6797,non,oui,non,non,non,au-dessus du bord haut
2022-08-12,CAP.PA,2022-08-15,171.5887,171.5887,157.3344,8.5865,1.6601,-0.0682,0.8477,non,oui,non,non,non,au-dessus du bord haut
2022-08-19,ENGI.PA,2022-08-22,9.4051,9.4051,8.9645,0.4702,0.937,0.1157,0.5832,non,non,non,non,non,dans la bande
2022-08-19,AC.PA,2022-08-22,22.5146,22.5146,24.0868,1.5094,-1.0416,-0.068,-0.1591,oui,non,non,oui,non,candidate à l'achat
2022-08-19,EN.PA,2022-08-22,24.8526,24.8526,24.3322,0.9954,0.5228,-0.0219,0.3554,non,non,non,non,non,dans la bande
2022-08-19,TTE.PA,2022-08-22,41.8928,41.8928,41.3845,2.0103,0.2529,0.1126,0.4215,non,non,non,non,non,dans la bande
2022-08-19,SAF.PA,2022-08-22,105.3729,105.3729,97.4746,5.4775,1.4419,0.0165,0.4159,non,oui,non,non,non,au-dessus du bord haut
2022-08-19,AIR.PA,2022-08-22,98.8658,98.8658,95.5422,4.9851,0.6667,-0.0098,0.252,non,non,non,non,non,dans la bande
2022-08-19,PUB.PA,2022-08-22,43.4543,43.4543,39.7327,2.819,1.3202,-0.1085,0.0826,non,oui,non,non,non,au-dessus du bord haut
2022-08-19,SGO.PA,2022-08-22,38.5189,38.5189,38.0069,2.9359,0.1744,-0.2165,0.1883,non,non,non,non,non,dans la bande
2022-08-19,MC.PA,2022-08-22,643.8716,643.8716,587.2481,37.0999,1.5262,0.0695,0.4855,non,oui,non,non,non,au-dessus du bord haut
2022-08-19,CAP.PA,2022-08-22,169.9007,169.9007,158.7167,8.9576,1.2485,-0.0557,0.4932,non,oui,non,non,non,au-dessus du bord haut
2022-08-26,ENGI.PA,2022-08-29,9.2699,9.2699,9.0258,0.4569,0.5342,0.1094,0.2401,non,non,non,non,non,dans la bande
2022-08-26,AC.PA,2022-08-29,21.3693,21.3693,23.3769,1.3493,-1.4878,-0.1127,-0.3103,oui,non,non,oui,non,candidate à l'achat
2022-08-26,EN.PA,2022-08-29,23.8252,23.8252,24.1683,0.9357,-0.3666,-0.0351,0.0914,non,non,non,non,non,dans la bande
2022-08-26,TTE.PA,2022-08-29,42.9025,42.9025,41.7211,2.013,0.5869,0.1124,0.6378,non,non,non,non,non,dans la bande
2022-08-26,SAF.PA,2022-08-29,100.4647,100.4647,98.2501,5.5001,0.4026,0.0243,0.0254,non,non,non,non,non,dans la bande
2022-08-26,AIR.PA,2022-08-29,94.8456,94.8456,95.0234,4.7193,-0.0377,-0.0228,-0.0023,non,non,non,non,non,dans la bande
2022-08-26,PUB.PA,2022-08-29,42.1647,42.1647,39.5672,2.7366,0.9492,-0.1156,-0.1323,non,non,non,non,non,dans la bande
2022-08-26,SGO.PA,2022-08-29,36.3493,36.3493,37.015,2.7309,-0.2438,-0.2442,-0.5078,non,non,oui,non,non,dans la bande
2022-08-26,MC.PA,2022-08-29,616.8554,616.8554,594.7246,37.5691,0.5891,0.0792,-0.0022,non,non,non,non,non,dans la bande
2022-08-26,CAP.PA,2022-08-29,162.7834,162.7834,158.2438,8.5678,0.5298,-0.0639,-0.2197,non,non,non,non,non,dans la bande
2022-09-02,ENGI.PA,2022-09-05,8.8482,8.8482,9.0005,0.4557,-0.334,0.0951,-0.3088,non,non,non,non,non,dans la bande
2022-09-02,AC.PA,2022-09-05,21.396,21.396,22.6758,1.2947,-0.9885,-0.1514,-0.7848,non,non,non,non,non,dans la bande
2022-09-02,EN.PA,2022-09-05,24.1269,24.1269,24.0656,0.9264,0.0662,-0.0396,-0.2324,non,non,non,non,non,dans la bande
2022-09-02,TTE.PA,2022-09-05,40.9943,40.9943,41.7281,2.0109,-0.3649,0.1015,0.1744,non,non,non,non,non,dans la bande
2022-09-02,SAF.PA,2022-09-05,98.1257,98.1257,98.639,5.4162,-0.0948,0.0323,-0.4584,non,non,non,non,non,dans la bande
2022-09-02,AIR.PA,2022-09-05,92.0911,92.0911,94.1612,4.7132,-0.4392,-0.0355,-0.5833,non,non,non,non,non,dans la bande
2022-09-02,PUB.PA,2022-09-05,42.2587,42.2587,39.6599,2.7615,0.9411,-0.107,-0.2827,non,non,non,non,non,dans la bande
2022-09-02,SGO.PA,2022-09-05,36.5141,36.5141,36.2746,2.7029,0.0886,-0.2566,-0.8313,non,non,oui,non,non,dans la bande
2022-09-02,MC.PA,2022-09-05,594.3572,594.3572,597.8611,37.5273,-0.0934,0.0817,-0.393,non,non,non,non,non,dans la bande
2022-09-02,CAP.PA,2022-09-05,160.9129,160.9129,157.001,8.2743,0.4728,-0.0755,-0.5322,non,non,non,non,non,dans la bande
2022-09-09,ENGI.PA,2022-09-12,9.2873,9.2873,9.0652,0.4565,0.4865,0.0999,-0.2944,non,non,non,non,non,dans la bande
2022-09-09,AC.PA,2022-09-12,21.2805,21.2805,22.0679,1.2658,-0.622,-0.1813,-0.7204,non,non,oui,non,non,dans la bande
2022-09-09,EN.PA,2022-09-12,24.2492,24.2492,24.0293,0.9264,0.2373,-0.0388,-0.226,non,non,non,non,non,dans la bande
2022-09-09,TTE.PA,2022-09-12,39.6228,39.6228,41.5658,2.0193,-0.9622,0.0859,-0.2237,non,non,non,non,non,dans la bande
2022-09-09,SAF.PA,2022-09-12,99.5061,99.5061,99.15,5.2827,0.0674,0.043,-0.5955,non,non,non,non,non,dans la bande
2022-09-09,AIR.PA,2022-09-12,89.3365,89.3365,93.285,4.7793,-0.8262,-0.0449,-0.7799,non,non,non,non,non,dans la bande
2022-09-09,PUB.PA,2022-09-12,44.0351,44.0351,40.1152,2.799,1.4005,-0.0828,-0.1095,non,oui,non,non,non,au-dessus du bord haut
2022-09-09,SGO.PA,2022-09-12,36.9685,36.9685,35.7874,2.7034,0.4369,-0.2566,-0.638,non,non,oui,non,non,dans la bande
2022-09-09,MC.PA,2022-09-12,601.457,601.457,602.0808,36.7568,-0.017,0.0923,-0.5922,non,non,non,non,non,dans la bande
2022-09-09,CAP.PA,2022-09-12,163.6959,163.6959,157.176,8.2902,0.7865,-0.0683,-0.4411,non,non,non,non,non,dans la bande
2022-09-16,ENGI.PA,2022-09-19,9.3367,9.3367,9.1646,0.4619,0.3726,0.1072,0.1303,non,non,non,non,non,dans la bande
2022-09-16,AC.PA,2022-09-19,21.8931,21.8931,21.6923,1.205,0.1666,-0.1973,-0.0027,non,non,non,non,non,dans la bande
2022-09-16,EN.PA,2022-09-19,23.4502,23.4502,24.0313,0.934,-0.6223,-0.0378,0.0453,non,non,non,non,non,dans la bande
2022-09-16,TTE.PA,2022-09-19,39.5751,39.5751,41.3918,2.0302,-0.8948,0.0723,-0.479,non,non,non,non,non,dans la bande
2022-09-16,SAF.PA,2022-09-19,94.4541,94.4541,99.8121,5.0577,-1.0594,0.0566,-0.2579,oui,non,non,oui,non,candidate à l'achat
2022-09-16,AIR.PA,2022-09-19,85.3722,85.3722,92.6117,4.8208,-1.5017,-0.0487,-0.4998,oui,non,non,oui,non,candidate à l'achat
2022-09-16,PUB.PA,2022-09-19,44.1547,44.1547,40.8674,2.9101,1.1296,-0.0512,0.4481,non,oui,non,non,non,au-dessus du bord haut
